object_id,entity_type,parent_id,name,category_code,status,start_dates,end_dates,time_elapsed_months,country_code,state_code,city,region,investment_rounds,invested_companies,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships
c:184576,Company,,GridIron Systems,,acquired,2007-01-01,2012-01-01,60.0,USA,CA,Sunnyvale,SF Bay,0,0,1,13000000.0,2010-01-01,2010-01-01,1,9
c:184577,Company,,Admittance Technologies,medical,operating,2010-01-01,2013-01-19,37.0,USA,TX,"Austin,",Austin,0,0,1,1990000.0,2013-02-01,2013-02-01,1,3
c:184587,Company,,Testin,mobile,operating,2011-01-01,2011-01-11,0.0,HKG,,Hong Kong,Hong Kong,0,0,1,10000000.0,2012-11-01,2012-11-01,1,0
c:1846,Company,,UnLtdWorld,enterprise,acquired,2007-10-01,2007-10-15,0.0,GBR,,London,London,0,0,1,510295.0,,,0,4
c:18460,Company,,Dpivision,software,acquired,2002-03-01,2009-09-01,90.0,GBR,,Newcastle upon Tyne,Newcastle,0,0,1,150000.0,2010-06-01,2010-06-01,1,2
c:184609,Company,,zanda,news,operating,2013-01-01,2013-01-21,1.0,,,,unknown,0,0,1,10000.0,2013-01-01,2013-01-01,1,1
c:184618,Company,,Viralize,advertising,operating,2012-08-01,2013-08-26,13.0,ITA,,Firenze,Firenze,0,0,2,0.0,,,0,0
c:184642,Company,,ShareYourCart,ecommerce,acquired,2011-05-01,2013-01-07,20.0,BGR,,Sofia,Sofia,0,0,1,65195.0,2011-05-01,2011-05-01,1,2
c:18465,Company,,kaufDA,advertising,acquired,2008-01-01,2009-01-01,12.0,DEU,,Berlin,Berlin,0,0,2,0.0,2010-03-01,2010-03-01,1,4
c:184654,Company,,Hubskip,analytics,operating,2012-09-01,2013-06-17,9.0,USA,CA,Sunnyvale,SF Bay,0,0,2,350000.0,2013-09-01,2013-09-01,1,14
c:184661,Company,,Little Eye Labs,mobile,operating,2012-06-01,2013-06-01,12.0,IND,,Bangalore,Bangalore,0,0,1,0.0,2013-12-02,2013-12-03,2,7
c:184667,Company,,Trellie,hardware,operating,2012-06-01,2013-04-29,11.0,USA,KS,Westwood,Kansas City,0,0,3,1579137.0,2012-07-01,2013-02-09,2,1
c:184669,Company,,Genius Digital,software,operating,2012-10-01,2013-09-26,12.0,GBR,,Bath,Bath,0,0,1,0.0,2012-08-01,2012-08-01,1,2
c:184678,Company,,Povio,mobile,operating,2012-10-01,2012-10-01,0.0,USA,CA,San Francisco,SF Bay,0,0,1,75000.0,2012-10-01,2012-10-01,1,2
c:184680,Company,,Raise,ecommerce,operating,2013-01-01,2013-12-11,11.0,USA,IL,Chicago,Chicago,0,0,2,22600000.0,2013-02-03,2013-02-03,1,3
c:184691,Company,,ShopEat,hospitality,operating,2011-01-01,2013-01-21,25.0,ISR,,Kiryat Bialik,unknown,0,0,1,80000.0,2011-01-01,2011-01-01,1,2
c:184692,Company,,Deenty,health,operating,2013-01-01,2013-01-17,1.0,CHL,,Santiago,Santiago,0,0,1,120000.0,,,0,0
c:184699,Company,,FORVM,web,operating,2012-05-11,2013-06-01,13.0,USA,CA,San Francisco,SF Bay,0,0,2,642000.0,2013-06-01,2013-06-01,1,5
c:18470,Company,,Outright,enterprise,acquired,2008-06-01,2009-11-18,18.0,USA,CA,Mountain View,SF Bay,0,0,2,7500000.0,2011-07-19,2012-07-20,3,12
c:18472,Company,,DoublePositive,advertising,operating,2004-01-01,2007-11-15,46.0,USA,MD,Baltimore,Baltimore,0,0,2,6700000.0,2010-05-01,2013-08-25,2,16
c:184734,Company,,Global Sugar Art,ecommerce,operating,2002-01-01,2013-01-21,133.0,USA,NY,Plattsburgh,Plattsburgh,0,0,1,0.0,,,0,0
c:184737,Company,,TEXbase,enterprise,operating,2002-01-01,2013-05-31,137.0,USA,MT,BOZEMAN,Bozeman,0,0,2,1509025.0,,,0,3
c:184752,Company,,Iconicfuture,games_video,operating,2011-01-01,2013-01-22,25.0,DEU,,Hamburg,Hamburg,0,0,1,3300000.0,2012-06-01,2013-09-27,3,10
c:184762,Company,,BuyBox,enterprise,operating,2010-01-01,2013-01-22,37.0,FRA,,Toulouse,toulouse,0,0,1,2300000.0,,,0,0
c:184778,Company,,EventWith,mobile,operating,2012-01-02,2012-04-30,4.0,ISR,,Tel Aviv,Tel Aviv,0,0,1,400000.0,2012-01-01,2012-01-01,1,2
c:18478,Company,,CallMiner,enterprise,operating,2002-01-01,2013-11-04,142.0,USA,FL,Fort Myers,Fort Myers,0,0,7,42110889.0,2006-01-01,2011-04-21,2,12
c:184783,Company,,GroupGifting.com DBA eGifter,software,operating,2011-01-01,2013-02-11,25.0,USA,NY,Melville,Melville,0,0,2,724900.0,2012-07-01,2012-07-01,1,6
c:184796,Company,,eGifter,ecommerce,operating,2011-01-01,2013-12-11,35.0,USA,NY,Melville,Melville,0,0,2,2150501.0,2013-04-01,2013-04-01,1,6
c:184800,Company,,Hoblee,web,operating,2012-12-18,2012-12-18,0.0,CHL,,Santiago,Santiago,0,0,1,25000.0,2012-04-23,2012-04-23,1,1
c:184817,Company,,PlayerPro,sports,operating,2012-08-01,2013-01-15,5.0,USA,CA,,California - Other,0,0,1,75000.0,,,0,0
c:18483,Company,,Perceptis,consulting,operating,2004-05-01,2013-06-26,110.0,USA,SC,Greenville,Greenville,0,0,2,7500000.0,,,0,7
c:184840,Company,,PopUp,social,operating,2012-09-01,2013-09-01,12.0,USA,NC,Durham,Raleigh-Durham,0,0,2,831000.0,2012-09-01,2013-11-05,2,3
c:184853,Company,,The Muse,web,operating,2011-01-01,2013-01-22,25.0,USA,NY,New York,New York,0,0,1,1200000.0,2011-07-01,2013-06-24,2,4
c:184855,Company,,Composeright,education,operating,2012-01-01,2012-08-01,7.0,AUS,,Buderim,Buderim,0,0,1,250000.0,2012-01-01,2012-01-01,1,2
c:184856,Company,,Ceterix Orthopaedics,biotech,operating,2010-01-01,2013-01-23,37.0,USA,CA,Menlo Park,SF Bay,0,0,1,19500000.0,2012-09-01,2012-09-01,1,10
c:184890,Company,,Graduway,education,operating,2009-08-01,2013-02-21,43.0,GBR,,London,London,0,0,1,1100000.0,2011-08-01,2013-03-12,3,2
c:1849,Company,,blinkbox music,music,operating,2007-05-07,2011-07-26,51.0,GBR,,Oxford,London,0,0,2,6000000.0,2010-11-10,2010-11-10,1,4
c:184914,Company,,Smarter Remarketer,analytics,operating,2010-01-01,2012-11-13,34.0,USA,IN,Indianapolis,Indianapolis,0,0,1,3325496.0,,,0,3
c:184921,Company,,AppLift,mobile,operating,2012-08-01,2013-10-17,15.0,DEU,,Berlin,Berlin,0,0,2,20000000.0,2013-10-17,2013-10-17,1,6
c:184924,Company,,3D Robotics,manufacturing,operating,2009-01-01,2013-09-12,56.0,USA,CA,San Diego,San Diego,0,0,2,35000000.0,2012-11-02,2013-12-04,2,3
c:184939,Company,,TASCET,software,operating,2005-01-01,2012-08-02,91.0,USA,WI,Madison,Madison,0,0,1,13205112.0,,,0,1
c:184941,Company,,DataCoup,analytics,operating,2012-06-06,2013-01-11,7.0,USA,NY,New York,New York,0,0,1,330000.0,2013-01-01,2013-01-01,1,3
c:184957,Company,,Pocketbook,web,operating,2012-10-01,2013-10-20,13.0,AUS,,,Australia - Other,0,0,1,500000.0,,,0,2
c:184991,Company,,Tappr,mobile,operating,2012-03-05,2013-11-06,20.0,AUS,,Fortitude Valley,Fortitude Valley,0,0,2,2377253.0,2013-05-13,2013-10-29,2,9
c:1850,Company,,Credit Karma,finance,operating,2007-05-01,2013-04-02,71.0,USA,CA,San Francisco,SF Bay,0,0,3,33000000.0,2007-03-01,2013-04-02,2,1
c:185001,Company,,Ease My Sell,ecommerce,operating,2012-03-06,2012-06-04,3.0,IND,,Mumbai,Mumbai,0,0,1,200000.0,2010-01-17,2010-01-17,1,1
c:185003,Company,,Zarfo,messaging,operating,2011-02-01,2012-06-30,17.0,AUS,,Pascoe Vale Victoria,Pascoe Vale Victoria,0,0,1,235000.0,2011-02-01,2011-02-01,1,0
c:185035,Company,,Manhattan Labs,health,operating,2008-01-01,2013-01-22,61.0,USA,NY,New York,New York,0,0,1,3700000.0,,,0,8
c:185046,Company,,coUrbanize,real_estate,operating,2013-02-01,2013-10-11,8.0,USA,MA,Cambridge,Boston,0,0,2,668806.0,,,0,3
c:18505,Company,,Fortumo,mobile,operating,2007-10-21,2013-02-22,64.0,EST,,Tartu,Tartu,0,0,1,10000000.0,2013-05-01,2013-10-23,2,9
c:185065,Company,,CircuitHub,manufacturing,operating,2011-01-01,2012-04-01,15.0,USA,CA,San Jose,SF Bay,0,0,1,0.0,,,0,5
c:185066,Company,,Enigma Technologies,analytics,operating,2011-01-01,2013-02-27,26.0,USA,NY,New York,New York,0,0,2,1915000.0,2011-11-01,2011-11-01,1,4
c:185070,Company,,Keep Me Certified,real_estate,operating,2011-10-01,2011-10-01,0.0,USA,MA,Boston,Boston,0,0,1,0.0,2012-01-01,2012-01-01,1,1
c:185094,Company,,Access MediQuip,medical,operating,1997-01-01,2013-01-13,192.0,USA,FL,Lake Mary,Orlando,0,0,1,46900000.0,,,0,2
c:18510,Company,,Synapse,software,operating,1995-01-01,2009-11-17,179.0,USA,CO,Franktown,Franktown,0,0,1,3000000.0,,,0,5
c:185106,Company,,Nomi,software,operating,2012-09-01,2013-10-16,13.0,USA,NY,New York,New York,0,0,2,13000000.0,2013-02-01,2013-10-16,2,8
c:185107,Company,,Placemeter,analytics,operating,2012-03-01,2013-04-02,13.0,USA,NY,New York,New York,0,0,2,143000.0,2013-03-01,2013-06-27,2,5
c:185109,Company,,True Office,games_video,operating,2010-01-01,2013-01-24,37.0,USA,NY,New York,New York,0,0,1,3000000.0,2011-01-01,2013-02-07,2,8
c:185115,Company,,shoto,photo_video,operating,2012-11-03,2013-01-10,2.0,USA,CA,San Francisco,SF Bay,0,0,1,250000.0,2013-03-15,2013-03-15,1,8
c:185117,Company,,Recondo,enterprise,operating,2007-01-01,2013-01-24,73.0,USA,CO,Greenwood Village,Denver,0,0,1,20000000.0,2011-01-01,2011-01-01,1,10
c:185136,Company,,Optimal Blue,enterprise,operating,2002-01-01,2013-04-12,135.0,USA,TX,Plano,Dallas,0,0,2,22400000.0,,,0,2
c:185141,Company,,Feeligo,social,operating,2012-01-01,2013-01-01,12.0,,,,unknown,0,0,1,329850.0,,,0,2
c:185146,Company,,Sprinkle,advertising,operating,2013-01-02,2013-01-02,0.0,SWE,,Stockholm,Stockholm,0,0,1,100000.0,2013-01-02,2013-01-02,1,1
c:18516,Company,,Tvinci,games_video,operating,2007-01-01,2012-10-15,69.0,ISR,,Tel Aviv,Tel Aviv,0,0,2,6100000.0,2010-10-01,2013-01-28,3,7
c:185178,Company,,Postcron,social,operating,2011-04-01,2012-06-01,14.0,ARG,,Cordoba,Cordoba,0,0,2,143083.0,2011-04-01,2011-04-01,1,1
c:185201,Company,,Propeller,web,operating,2012-01-01,2013-06-27,18.0,USA,CA,San Francisco,SF Bay,0,0,1,1250000.0,2013-06-27,2013-06-27,1,2
c:185221,Company,,Exo Labs,mobile,operating,2011-12-19,2013-07-17,19.0,USA,WA,Seattle,Seattle,0,0,2,1890000.0,2011-07-01,2011-07-01,1,2
c:185230,Company,,ImagineOptix,manufacturing,operating,2004-01-01,2013-01-09,108.0,USA,NC,Raleigh,Raleigh-Durham,0,0,2,3604941.0,,,0,2
c:185244,Company,,Auction.com,real_estate,operating,2007-01-01,2013-01-09,72.0,USA,CA,Irvine,Los Angeles,0,0,2,91750000.0,2013-04-04,2013-08-28,2,6
c:18529,Company,,Eightfold Logic,advertising,operating,2006-01-01,2012-11-21,83.0,USA,CA,San Francisco,SF Bay,0,0,5,19417308.0,2011-05-23,2012-01-01,2,6
c:185291,Company,,Sportilia,sports,operating,2011-08-01,2011-08-01,0.0,ITA,,Milano,Milano,0,0,1,432450.0,,,0,2
c:1853,Company,,Greenplum Software,software,acquired,2003-06-01,2008-01-01,55.0,USA,CA,San Mateo,SF Bay,0,0,4,61000000.0,2011-05-01,2012-08-14,2,21
c:185311,Company,,SterraClimb,,operating,2005-01-01,2012-12-15,95.0,USA,NJ,Princeton,Princeton,0,0,1,1500000.0,2012-11-15,2012-11-15,1,2
c:185354,Company,,Shadow Health,health,operating,2011-01-01,2013-09-27,33.0,USA,FL,GAINESVILLE,Gainesville,0,0,4,1950000.0,,,0,1
c:18537,Company,,Unique Blog Designs,advertising,operating,2007-08-22,2007-09-18,1.0,USA,AZ,Scottsdale,Phoenix,0,0,1,50000.0,2007-08-22,2007-08-22,1,3
c:185390,Company,,Ibercheck,analytics,operating,2010-06-01,2013-04-09,34.0,ESP,,madrid,Madrid,0,0,2,348814.0,2011-02-01,2011-02-01,1,1
c:185395,Company,,uBiome,,operating,2013-01-01,2013-10-29,10.0,USA,CA,San Francisco,SF Bay,0,0,1,0.0,,,0,0
c:185400,Company,,TrunqShow,mobile,operating,2012-01-01,2012-04-01,3.0,USA,NY,New York,New York,0,0,1,225000.0,,,0,0
c:185403,Company,,Fractyl Laboratories,medical,operating,2011-01-01,2013-03-21,27.0,USA,MA,Waltham,Boston,0,0,1,14347541.0,,,0,2
c:185404,Company,,Buzzoole,advertising,operating,2013-09-02,2013-11-12,2.0,ITA,,Naples,Naples,0,0,1,231588.0,2013-01-28,2013-01-28,1,4
c:185414,Company,,MyScienceWork,social,operating,2010-08-20,2012-09-01,24.0,LUX,,LUXEMBOURG,Luxembourg,0,0,1,1372000.0,2013-01-01,2013-01-01,1,3
c:185427,Company,,Mapache Studios,games_video,operating,2012-04-20,2012-12-01,7.0,COL,,Bogotá,Bogota,0,0,2,200000.0,,,0,2
c:185452,Company,,Traffic Labs,mobile,closed,2012-10-31,2012-10-31,0.0,USA,CA,San Francisco,SF Bay,0,0,1,50000.0,2012-07-25,2012-07-25,1,2
c:185453,Company,,Currently,ecommerce,operating,2012-01-01,2012-10-18,10.0,,,,unknown,0,0,1,140000.0,2012-09-01,2012-09-01,1,3
c:185457,Company,,Instore,enterprise,operating,2009-03-12,2011-11-07,32.0,USA,CA,San Francisco,SF Bay,0,0,3,2195000.0,2011-11-07,2012-05-01,2,8
c:185461,Company,,MenuSpring,hospitality,operating,2011-01-01,2013-10-21,34.0,GBR,,London,London,0,0,1,91583.0,2005-01-01,2005-01-01,1,3
c:185462,Company,,Gigturn,games_video,operating,2012-10-12,2013-01-10,3.0,USA,WA,,Washington - Other,0,0,1,25000.0,2013-01-28,2013-01-28,1,1
c:18547,Company,,Pollsb,network_hosting,closed,2007-01-01,2009-01-01,24.0,ISR,,Tel Aviv,Tel Aviv,0,0,2,2000000.0,2009-02-11,2009-02-11,1,3
c:185473,Company,,Amplify Health,health,operating,2010-01-01,2013-06-01,41.0,USA,CA,San Francisco,SF Bay,0,0,1,0.0,2013-01-23,2013-01-23,1,2
c:185485,Company,,School Yourself,education,operating,2012-03-16,2012-11-08,8.0,USA,MA,Cambridge,Boston,0,0,3,40000.0,2012-08-01,2012-08-01,1,5
c:185486,Company,,Muzeek,web,operating,2012-07-11,2013-01-01,6.0,,,,unknown,0,0,1,30000.0,2013-01-01,2013-01-01,1,4
c:185501,Company,,Veggie Grill,hospitality,operating,2006-01-01,2013-01-28,85.0,USA,CA,Santa Monica,Los Angeles,0,0,1,20000000.0,,,0,0
c:185520,Company,,Epunchit,mobile,operating,2011-11-12,2012-12-28,14.0,USA,,San Diego,San Diego,0,0,1,40000.0,2012-06-12,2012-06-12,1,1
c:185538,Company,,Autosprite,web,operating,2011-11-11,2012-09-01,10.0,RUS,,Saint-Petersburg,Saint Petersburg,0,0,1,50000.0,,,0,0
c:18554,Company,,Money Dashboard,web,operating,2008-01-01,2013-11-28,71.0,GBR,,Edinburgh,Edinburgh,0,0,1,4091179.0,2008-09-01,2012-08-31,3,2
c:185563,Company,,Drive.SG,automotive,operating,2011-01-01,2013-01-07,24.0,SGP,,,Singapore - Other,0,0,1,0.0,,,0,2
c:185589,Company,,Moxtra,web,operating,2012-01-01,2013-09-24,21.0,USA,CA,LOS GATOS,SF Bay,0,0,1,10000000.0,2013-01-29,2013-01-29,1,2
c:185599,Company,,GameSkinny,games_video,operating,2006-01-01,2013-03-19,87.0,USA,VA,Richmond,SF Bay,0,0,2,2300000.0,,,0,1
c:1856,Company,,Quantcast,advertising,operating,2006-01-01,2011-11-01,70.0,USA,CA,San Francisco,SF Bay,0,0,4,61199999.0,2013-01-01,2013-09-12,3,26
c:185602,Company,,SozializeMe,web,operating,2013-04-23,2013-04-23,0.0,USA,CA,Redwood City,SF Bay,0,0,1,100000.0,2013-01-01,2013-01-01,1,2
c:185604,Company,,Z80 Labs Technology Incubator,other,operating,2012-07-01,2013-06-25,12.0,USA,NY,Buffalo,Buffalo,1,1,2,6000000.0,2012-07-01,2012-07-01,1,4
c:185626,Company,,TradeSync,mobile,operating,2011-01-01,2013-02-08,25.0,USA,CA,Pleasanton,SF Bay,0,0,1,1400000.0,2013-01-29,2013-01-29,1,4
c:185637,Company,,Share Practice,biotech,operating,2012-08-01,2013-07-01,11.0,USA,CA,San Francisco,SF Bay,0,0,4,1525000.0,2012-01-01,2013-04-29,2,4
c:185641,Company,,ZS Genetics,biotech,operating,2005-01-01,2012-01-06,84.0,USA,MA,Wakefield,Boston,0,0,1,620000.0,2013-01-30,2013-07-09,2,6
c:185647,Company,,Convercent,enterprise,operating,2013-01-29,2013-10-24,9.0,USA,CO,Denver,Denver,0,0,2,20200000.0,2013-01-01,2013-01-01,1,12
c:185648,Company,,Pluto Media,mobile,operating,2011-01-01,2013-03-31,27.0,USA,CA,Menlo Park,SF Bay,0,0,3,2150000.0,,,0,0
c:185650,Company,,Oceans Healthcare,health,operating,2004-07-01,2013-01-29,103.0,USA,LA,Lake Charles,Lake Charles,0,0,1,17000000.0,2004-07-01,2004-07-01,1,4
c:185663,Company,,Posibl.,social,operating,2012-01-01,2012-01-01,0.0,ARG,,,Argentina - Other,0,0,1,0.0,,,0,4
c:185670,Company,,Reunify,analytics,operating,2010-06-01,2011-11-01,17.0,USA,CA,Los Angeles,Los Angeles,0,0,2,0.0,2010-05-01,2010-05-01,1,4
c:185685,Company,,Zytoprotec,biotech,operating,2007-01-01,2013-01-29,73.0,AUT,,Wien,Wien,0,0,1,2686600.0,,,0,0
c:185710,Company,,Insportant,sports,operating,2012-02-01,2012-12-01,10.0,SWE,,Norrköping,Norrköping,0,0,1,150000.0,2012-02-01,2012-02-01,1,1
c:185716,Company,,nCrypted Cloud,enterprise,operating,2012-07-04,2012-07-13,0.0,USA,MA,Boston,Boston,0,0,1,1250000.0,2013-01-02,2013-02-05,2,5
c:185720,Company,,Twelixir,social,operating,2013-01-21,2013-01-21,0.0,FRA,,Paris,Paris,0,0,1,0.0,2013-01-21,2013-01-21,1,1
c:185728,Company,,ViralGains,advertising,operating,2012-08-15,2013-10-29,14.0,USA,MA,Boston,Boston,0,0,1,0.0,2013-08-01,2013-08-01,1,4
c:185733,Company,,Tomfoolery,mobile,operating,2012-08-01,2013-01-30,6.0,,,,unknown,0,0,1,1700000.0,2013-07-01,2013-09-18,2,8
c:185743,Company,,komoot,mobile,operating,2010-01-01,2013-11-07,46.0,DEU,,Potsdam / Berlin,Potsdam / Berlin,0,0,2,0.0,2013-08-12,2013-08-12,1,0
c:185749,Company,,mediasmart,mobile,operating,2011-11-07,2013-07-01,20.0,ESP,,Madrid,Madrid,0,0,1,643300.0,2012-01-01,2013-09-25,2,8
c:185762,Company,,baggg.it,web,operating,2012-03-19,2012-11-06,8.0,USA,IA,Fairfield,Fairfield,0,0,1,5000.0,2012-02-01,2012-02-01,1,2
c:18579,Company,,AlertEnterprise,security,operating,2007-01-01,2011-09-08,56.0,USA,CA,Fremont,SF Bay,0,0,2,27000000.0,2010-05-18,2012-08-06,2,13
c:185796,Company,,Caperfly,games_video,operating,2012-01-01,2013-01-30,13.0,GBR,,Warwickshire,Warwickshire,0,0,1,0.0,,,0,0
c:185816,Company,,Ittavi,finance,operating,2011-01-01,2012-01-01,12.0,USA,CA,Santa Clara,SF Bay,0,0,1,250000.0,2011-01-01,2013-06-01,2,1
c:185821,Company,,Yumber,web,operating,2012-01-01,2012-04-01,3.0,USA,CA,San Diego,San Diego,0,0,1,160000.0,2012-01-01,2012-01-01,1,1
c:185842,Company,,Phoneplus,mobile,operating,2011-01-04,2011-01-04,0.0,USA,CA,San Francisco,SF Bay,0,0,1,100000.0,,,0,0
c:185845,Company,,Jumia,ecommerce,operating,2012-05-01,2013-06-17,14.0,NGA,,Lagos State,Lagos State,0,0,2,61000000.0,2013-03-18,2013-08-27,2,3
c:18586,Company,,FrugalMechanic,ecommerce,operating,2008-07-01,2009-02-13,7.0,USA,WA,Seattle,Seattle,0,0,1,0.0,2008-07-07,2009-02-11,2,2
c:18588,Company,,PawSpot,network_hosting,operating,2005-11-01,2007-01-12,14.0,USA,MA,Woburn,Boston,0,0,1,600000.0,,,0,2
c:185883,Company,,Chefs Feed,photo_video,operating,2011-01-01,2013-06-17,30.0,USA,CA,San Francisco,SF Bay,0,0,2,1759978.0,,,0,4
c:185898,Company,,Buzztala,software,operating,2012-12-01,2012-12-01,0.0,USA,NY,New York,New York,0,0,1,800000.0,2013-04-01,2013-10-08,2,5
c:185906,Company,,Zazoom,games_video,operating,2011-02-01,2011-03-31,2.0,USA,NY,New York,New York,0,0,1,125000.0,2013-01-01,2013-01-28,2,5
c:185911,Company,,ditlo,photo_video,operating,2012-07-08,2013-01-31,7.0,USA,CA,Los Angeles,Los Angeles,0,0,2,305000.0,2013-01-11,2013-01-11,1,1
c:185922,Company,,LawKick,legal,operating,2012-10-01,2013-10-11,12.0,USA,CA,Santa Monica,Los Angeles,0,0,3,200000.0,2013-06-17,2013-06-17,1,5
c:185927,Company,,Collections,software,operating,2012-06-01,2012-08-01,2.0,USA,CA,Mountain View,SF Bay,0,0,1,0.0,2012-08-31,2012-08-31,1,3
c:185947,Company,,The Zebra,search,operating,2012-01-09,2013-12-06,23.0,USA,TX,Austin,Austin,0,0,2,4500063.0,2013-12-02,2013-12-10,2,5
c:185950,Company,,Osseon Therapeutics,medical,operating,2007-01-01,2013-02-01,73.0,USA,CA,Santa Rosa,SF Bay,0,0,1,16249935.0,2009-01-01,2009-01-01,1,6
c:185968,Company,,Negorama,real_estate,operating,2012-11-26,2012-11-26,0.0,ESP,,Valencia,Valencia,0,0,1,7778.0,2012-11-26,2012-11-26,1,1
c:186011,Company,,RetailMLS,real_estate,operating,2009-07-01,2011-01-01,18.0,USA,NY,New York,New York,0,0,1,2000000.0,2013-01-01,2013-03-01,2,8
c:186015,Company,,Pirate3d,hardware,operating,2012-01-01,2013-07-01,18.0,,,,unknown,0,0,3,3359520.0,2013-06-29,2013-07-01,2,0
c:186019,Company,,Miproto,manufacturing,operating,2012-07-06,2013-02-15,7.0,GBR,,London,London,0,0,3,81848.0,2013-06-16,2013-10-21,2,6
c:186031,Company,,AdYapper,advertising,operating,2010-06-01,2013-09-05,39.0,USA,IL,Chicago,Chicago,0,0,1,1200000.0,2011-09-01,2013-06-13,2,6
c:186034,Company,,Revolve Robotics,hardware,operating,2012-03-01,2013-04-16,14.0,USA,CA,San Francisco,SF Bay,0,0,2,305000.0,2012-04-01,2012-04-01,1,2
c:186041,Company,,Leapset,enterprise,operating,2011-01-01,2013-06-01,29.0,USA,CA,Redwood City,SF Bay,0,0,4,32150000.0,2012-09-01,2012-09-01,1,8
c:186048,Company,,TOK.tv,software,operating,2012-01-01,2012-05-01,4.0,USA,CA,San Francisco,SF Bay,0,0,1,0.0,2012-01-01,2012-01-01,1,3
c:186051,Company,,Pryv,software,operating,2012-07-01,2013-02-01,7.0,CHE,,Morges,Morges,0,0,2,400000.0,2013-02-01,2013-02-01,1,4
c:186052,Company,,Toppic,photo_video,operating,2013-01-30,2013-06-01,4.0,USA,NY,New York City,New York,0,0,2,370000.0,,,0,1
c:186053,Company,,WhoAPI,network_hosting,operating,2011-12-01,2013-04-03,16.0,USA,CA,Mountain View,SF Bay,0,0,1,200000.0,2011-12-01,2011-12-01,1,2
c:186056,Company,,FRS,ecommerce,operating,2004-01-01,2013-07-11,114.0,USA,CA,San Mateo,SF Bay,0,0,3,61100000.0,,,0,0
c:186077,Company,,Ellevation,software,operating,2006-01-01,2013-07-24,91.0,USA,MA,Boston,Boston,0,0,2,3850000.0,2012-01-01,2012-01-01,1,6
c:18609,Company,,Digital Marketing Solutions,advertising,closed,2002-01-01,2009-01-01,84.0,SGP,,Singapore,Singapore,0,0,2,0.0,,,0,6
c:186112,Company,,Traveler | VIP,travel,operating,2012-01-01,2013-02-11,13.0,ARE,,Dubai,Dubai,0,0,1,1000000.0,,,0,0
c:186158,Company,,Social Studios,games_video,operating,2012-03-01,2012-03-01,0.0,ISR,,Shimshit,unknown,0,0,1,700000.0,2013-01-01,2013-01-01,1,6
c:186162,Company,,Tykli,analytics,operating,2012-01-03,2012-01-03,0.0,ITA,,Torino,Torino,0,0,1,65070.0,,,0,2
c:186177,Company,,Graphic India,games_video,operating,2012-01-01,2013-01-15,12.0,SGP,,Singapore,Singapore,0,0,1,0.0,2013-01-17,2013-01-17,1,1
c:186193,Company,,Canva,design,operating,2012-01-01,2013-03-19,15.0,AUS,,Surry Hills,Sydney,0,0,2,3105000.0,2013-03-01,2013-08-26,2,12
c:186197,Company,,eBrevia,software,operating,2012-01-01,2013-10-14,21.0,USA,CT,Stamford,New York,0,0,5,515000.0,,,0,3
c:1862,Company,,Twingly,search,operating,2006-01-01,2007-07-01,18.0,SWE,,Linkoping,Linkoping,0,0,1,1350500.0,2006-11-10,2009-09-30,2,5
c:186211,Company,,knowNormal,analytics,operating,2012-12-01,2013-11-22,12.0,USA,NC,Raleigh,Raleigh-Durham,0,0,2,1427622.0,,,0,1
c:186213,Company,,Shippable,software,operating,2013-01-01,2013-12-10,11.0,USA,WA,Bellevue,Seattle,0,0,1,2050000.0,2013-01-01,2013-12-10,3,4
c:186234,Company,,CheckiO,games_video,operating,2011-01-01,2013-02-26,26.0,USA,MA,Boston,Boston,0,0,1,118000.0,2012-02-01,2012-02-01,1,2
c:186248,Company,,Izooble,social,operating,2011-07-01,2013-11-20,29.0,NLD,,Eindhoven,Eindhoven,0,0,3,673028.0,2012-07-01,2012-07-01,1,4
c:186252,Company,,Affine,analytics,operating,2011-02-15,2012-01-01,11.0,IND,,Bangalore,Bangalore,0,0,1,100000.0,2013-10-10,2013-10-10,1,3
c:186255,Company,,Hypecal,search,operating,2013-03-10,2013-03-10,0.0,USA,CA,Sunnyvale,SF Bay,0,0,1,0.0,2013-01-10,2013-03-05,2,2
c:186273,Company,,Vimbly,hospitality,operating,2011-12-11,2013-05-02,17.0,USA,NY,New York,New York,0,0,1,540000.0,2012-08-01,2012-10-02,2,2
c:186284,Company,,RUN,advertising,operating,2010-07-01,2013-08-01,37.0,USA,NY,New York,New York,0,0,1,1500000.0,2012-10-01,2013-08-01,2,4
c:186288,Company,,Spowit,mobile,operating,2012-07-03,2013-01-16,6.0,CHL,,Santiago,Santiago,0,0,1,40000.0,2012-07-03,2012-07-03,1,1
c:186293,Company,,Decohunt,ecommerce,operating,2012-05-01,2012-12-16,8.0,,,,unknown,0,0,1,40000.0,,,0,0
c:1863,Company,,XING,network_hosting,ipo,2003-08-13,2005-11-01,27.0,DEU,,Hamburg,Hamburg,0,0,2,6844560.0,2010-09-27,2013-03-01,3,28
c:186317,Company,,Guide,software,operating,2012-08-01,2013-07-02,11.0,USA,FL,Miami,Miami,0,0,2,2500000.0,2013-02-01,2013-02-05,2,14
