,object_id,address1,address2,city,zip_code,state_code,country_code,latitude,longitude
313,c:104280,"32 RD , 05 street",,NYC,10006,NY,USA,0.0,0.0
314,c:1043,63 Spring St,Suite 401,Williamstown,01267,MA,USA,0.0,0.0
315,c:10430,18 Commerce Way,Suite 4000,Woburn,01801,MA,USA,40.45852,-80.190484
316,c:104305,"144 Turnpike Road?, Suite 310",,Southborough,01772,MA,USA,0.0,0.0
317,c:104321,318 North Carson Street,Suite 208,Carson City,89701,NV,USA,0.0,0.0
318,c:10437,"181 N. 11th Street, Suite 307",,New York City,11211,NY,USA,40.719436,-73.954391
319,c:104377,53 West 23rd Street,12th Floor,New York,10010,NY,USA,0.0,0.0
320,c:104408,1204 Bank Street,,Smyrna,30080,GA,USA,0.0,0.0
321,c:104428,"1000 Ballpark Way, Suite 304",,Arlington,76011,TX,USA,0.0,0.0
322,c:10444,,,Somerset,08873,NJ,USA,40.554887,-74.464286
323,c:104452,2030 Union St. Suite 300,,San Francisco,94123,CA,USA,0.0,0.0
324,c:104460,"2625 Townsgate Road, Suite 330",,Westlake Village,91361,CA,USA,0.0,0.0
325,c:104466,3204 Churchill Road,,Raleigh,27607,NC,USA,0.0,0.0
326,c:104467,,,Oldsmar,34677,FL,USA,0.0,0.0
327,c:10447,12819 SE 38th,St PMB 293,Bellevue,98006,WA,USA,47.57609620000001,-122.1691547
328,c:10449,12 Desbrosses St. 2nd fl.,,New York,10016,NY,USA,0.0,0.0
329,c:104492,222 Columbus Ave,Suite 407,San Francisco,94133,CA,USA,0.0,0.0
330,c:104505,67 Mt. Auburn St.,,Cambridge,02138,MA,USA,0.0,0.0
331,c:104517,Dolcera Corporation,3555 South El Camino Real #305,San Mateo,94403-3415,CA,USA,0.0,0.0
332,c:10452,740 Broadway,11th Floor,New York,10003,NY,USA,40.725107,-74.00492
333,c:10453,11760 U.S. 1,#500,North Palm Beach,33408,FL,USA,0.0,0.0
334,c:10454,1804 Embarcadero Road,Suite 200,Palo Alto,94303,CA,USA,0.0,0.0
335,c:104547,,,0,10010,DE,USA,0.0,0.0
336,c:104549,530 Means St NW,Suite 105,Atlanta,30313,GA,USA,33.772352000000005,-84.40498199999998
337,c:10455,118 King St.,6th Floor,San Francisco,94107,CA,USA,37.779437,-122.390254
338,c:104557,122 W. 26th St,5th Floor,New York,10001,NY,USA,0.0,0.0
339,c:104568,,,San Mateo,94402,CA,USA,0.0,0.0
340,c:104585,377 Hoes Lane,,Piscataway,08854,NJ,USA,0.0,0.0
341,c:104587,One State Street,Suite 1050,Boston,02109,MA,USA,0.0,0.0
342,c:104594,18952 MacArthur Blvd,Suite 200,Irvine,92612,CA,USA,0.0,0.0
343,c:104595,1001 Brickell Bay Dr.,Suite 2700,Miami,33131,FL,USA,0.0,0.0
344,c:104596,"1001 Brickell Bay Drive, Suite 2700",Brickell Bay Office Tower,Miami,33131,FL,USA,0.0,0.0
345,c:104598,3326 160th Avenue SE,Suite 220,Bellevue,98008,WA,USA,0.0,0.0
346,c:104603,20420 Century Blvd,Ste F,Germantown,20874,MD,USA,0.0,0.0
347,c:104607,4550 North Point Parkway,Suite 400,Alpharetta,30022,GA,USA,0.0,0.0
348,c:104610,"121, Wakelee Avenue",,Ansonia,06401,CT,USA,0.0,0.0
349,c:104617,225 Charcot Avenue,,San Jose,95131,CA,USA,0.0,0.0
350,c:104618,240 E. Renfro St.,Suite 204,Burleson,76028,TX,USA,0.0,0.0
351,c:104619,"220 Gibraltar Road, Suite 200",,Horsham,19044,PA,USA,0.0,0.0
352,c:10463,14400 Springer Avenue,,Saratoga,95070,CA,USA,0.0,0.0
353,c:10467,,,Atlanta,30023,GA,USA,33.841783,-84.52357099999998
354,c:1047,110 Greene Street,Suite 1109,New York,10012,NY,USA,42.349164,-71.049346
355,c:10471,281 Winter Street,Suite 350,Waltham,02451,MA,USA,0.0,0.0
356,c:104711,,,Los Angeles,90028,CA,USA,0.0,0.0
357,c:104739,,,0,0,CA,USA,0.0,0.0
358,c:10475,1300 East Touhy,,Des Plaines,60018-3315,IL,USA,0.0,0.0
359,c:104751,"10360 Sorrento Valley Road, Suite C, San Diego, California 92121.",,"San Diego,",92121,CA,USA,0.0,0.0
360,c:104753,,,Chicago,0,0,USA,0.0,0.0
361,c:104756,12700 Fair Lakes Cir Suite 260,,Fairfax,22033,VA,USA,0.0,0.0
362,c:104757,650 Fifth Avenue,,New York,10019,NY,USA,0.0,0.0
363,c:10477,,,0,0,0,USA,0.0,0.0
364,c:10478,4530 East Shea Boulevard,Suite 130,Phoenix,85028,AZ,USA,33.583079999999995,-111.983364
365,c:1048,,,San Francisco,0,CA,USA,37.775196,-122.419204
366,c:10480,"1010 Sycamore Ave., Suite 309",,South Pasadena,91030,CA,USA,34.111471,-118.174878
367,c:10481,,,Portland,0,OR,USA,45.523875,-122.670399
368,c:104815,5050 Quorum Drive,Suite 600,Dallas,75254,TX,USA,0.0,0.0
369,c:104818,2318 La Mirada Dr,,Vista,92081,CA,USA,0.0,0.0
370,c:104828,5a Crystal Pond Road,,Southborough,01772,MA,USA,0.0,0.0
371,c:10483,200 Cahaba Park Circle,#225,Birmingham,35244,AL,USA,33.430111,-86.70780500000002
372,c:10486,25 Orinda Way,,Orinda,94563,CA,USA,0.0,0.0
373,c:10488,,,San Francisco,94109,CA,USA,37.792979,-122.421242
374,c:104881,1409 Silver St.,,Ashland,68003,NE,USA,0.0,0.0
375,c:104886,,,0,98101,WA,USA,0.0,0.0
376,c:104890,230 3rd Ave,,Waltham,02451,MA,USA,0.0,0.0
377,c:1049,,,0,94062,CA,USA,37.408826,-122.29522
378,c:104908,,,Sunnyvale,0,CA,USA,0.0,0.0
379,c:104926,15851 Dallas Pkwy Suite 900,,Addison,75001,TX,USA,0.0,0.0
380,c:104928,6100 N.,Western Avenue,Oklahoma,OK 73154,0,USA,35.5865033,-97.5077946
381,c:10494,"11465, Sunset Hill Rd","Suite # 400, Reston",Reston,20190,VA,USA,0.0,0.0
382,c:104947,,,Boston,0,MA,USA,0.0,0.0
383,c:104971,94 River Road,,Hudson,03051,NH,USA,0.0,0.0
384,c:104988,404 East 79th Street,Suite 16E,New York,10075,NY,USA,0.0,0.0
385,c:105,770 Broadway,5th Floor,New York,10003,NY,USA,37.809782,-122.417306
386,c:105003,,,0,0,CA,USA,0.0,0.0
387,c:105004,1931 H Street,#42,Sacramento,95811,CA,USA,0.0,0.0
388,c:105005,,,0,0,CA,USA,0.0,0.0
389,c:105065,12240 Indian Creek Court,"Beltsville, MD 20705",Beltsville,20705,MD,USA,0.0,0.0
390,c:10507,11115 Rushmore Drive,,Charlotte,28277,NC,USA,35.060278000000004,-80.859903
391,c:105077,1693 Meadow Glen Drive,,Lansdale,19446,PA,USA,0.0,0.0
392,c:105096,,3320 North San Fernando Blvd,Burbank,91504,CA,USA,34.2053511,-118.3286614
393,c:1051,"150 West 77, Suite 4",,New York,0,NY,USA,40.781159,-73.978332
394,c:10512,3200 Coronado Drive,,Santa Clara,95054,CA,USA,37.37968400000001,-121.97514
395,c:105120,111 South 1st ave,,Wausau,54455,WI,USA,0.0,0.0
396,c:105130,461 2nd st,,San Francisco,94107,CA,USA,0.0,0.0
397,c:105131,1214 West Boston Post Rd,,Mamaroneck,10543,NY,USA,0.0,0.0
398,c:105139,435 New Scotland Ave,,Albany,12208,NY,USA,0.0,0.0
399,c:10514,125 Main Street SE,Suite 240,Minneapolis,55414,MN,USA,44.98435,-93.255057
400,c:105159,8795 West Mcnab Rd,3rd Floor,Tamarac,33321,FL,USA,0.0,0.0
401,c:105161,1409 Silver St.,,Ashland,68003,NE,USA,0.0,0.0
402,c:105168,201 S. Main Street,,Bentonville,72712,AR,USA,0.0,0.0
403,c:105174,11 Elkins St,Suite 260,Boston,02127,MA,USA,42.3391849,-71.0367443
404,c:10519,300 Lenora St B159,,Seattle,98121,WA,USA,47.61321,-122.342169
405,c:105192,175 Varick St,,New York,10014,NY,USA,0.0,0.0
406,c:105202,16 West 45th St,7th floor,New York,10036,NY,USA,0.0,0.0
407,c:105203,,,0,0,NJ,USA,0.0,0.0
408,c:105205,324 Louisa Ave.,,Virginia Beach,23454,VA,USA,0.0,0.0
409,c:10521,13428 Maxella Ave.,Suite 432,Marina Del Rey,90292,CA,USA,33.987216,-118.440266
410,c:105217,2318 North Bay Road,,Miami Beach,33140,FL,USA,0.0,0.0
411,c:105218,101 California Street,Suite 2450,San Francisco,94111,CA,USA,0.0,0.0
412,c:105231,253 West 35th Street,15th Floor,New York,10001,NY,USA,0.0,0.0
413,c:105243,1740 Innovation Dr.,Suite 220,Carbondale,62903,IL,USA,0.0,0.0
414,c:105247,4699 S Harrison Blvd,Ste. 200,South Ogden,84403,UT,USA,0.0,0.0
415,c:105248,111 Pine Street,Suite 1605,San Francisco,94111,CA,USA,0.0,0.0
416,c:10526,580 North Pastoria Ave,,Sunnyvale,94085,CA,USA,37.392189,-122.033456
417,c:105267,4800 Patrick Henry Dr,,Santa Clara,95054,CA,USA,0.0,0.0
418,c:10529,14290 Gillis Road,Suite A,Dallas,75244,TX,USA,30.369586,-97.981336
419,c:105299,6725 West Central Avenue,Suite M-353,Toledo,43617,OH,USA,0.0,0.0
420,c:1053,"654 High Street, Suite 220",,Palo Alto,94301,CA,USA,37.443058,-122.161674
421,c:105305,252 Everett Avenue,Suite 2,Palo Alto,94301,CA,USA,0.0,0.0
422,c:1054,,,0,0,0,USA,37.09024,-95.712891
423,c:10540,,,Los Angeles,0,CA,USA,34.052187,-118.243425
424,c:105408,2629 Weston Road,Suite A,Weston,33331,FL,USA,0.0,0.0
425,c:10541,PO Box 391118,,Solon,44139,OH,USA,41.383063,-81.4498717
426,c:105414,640 Freedom Business Center Drive,Suite 201,King of Prussia,19406,PA,USA,0.0,0.0
427,c:105426,1968 Bechelli Lane,,Redding,96002,CA,USA,0.0,0.0
428,c:10543,,,Denver,0,CO,USA,39.755092,-104.988123
429,c:10544,1001 Marshall Street,2nd Floor,Redwood City,94063,CA,USA,37.476801,-122.21157
430,c:10545,15378 Avenue of Science,Suite 100,San Diego,92128,CA,USA,0.0,0.0
431,c:105451,103 W. College Ave,Suite 412,Appleton,54952,WI,USA,0.0,0.0
432,c:105459,,,Palo Alto,94301,CA,USA,0.0,0.0
433,c:105467,,,0,0,0,USA,0.0,0.0
434,c:10547,48 Peachtree Ave.,,Atlanta,30305,GA,USA,33.834764,-84.378116
435,c:105480,PO Box 5102,,Tahoe City,96145,CA,USA,0.0,0.0
436,c:10549,,,Los Angeles,0,CA,USA,34.2067,-118.2236
437,c:105490,10115 E Bell Rd,Ste 107 Pmb 238,Scottsdale,85260,AZ,USA,0.0,0.0
438,c:105491,4729 E Sunrise #109,,Tucson,85718,AZ,USA,0.0,0.0
439,c:105499,"1350 Willow Rd,",#202,Menlo Park,94025,CA,USA,37.47700800000001,-122.151599
440,c:10550,731 Market Street,Suite 600,San Francisco,94103,CA,USA,37.580093,-122.347745
441,c:105504,32 E 31st St,,New York,10016,NY,USA,0.0,0.0
442,c:105513,"2107 North First Street, Suite 540",,San Jose,95131,CA,USA,0.0,0.0
443,c:105519,,,New York,0,NY,USA,0.0,0.0
444,c:10553,PO Box 54063,,San Jose,95154,CA,USA,0.0,0.0
445,c:105587,19805 North Creek Parkway,,Bothell,98011,WA,USA,0.0,0.0
446,c:105592,63 Copps Hill Road,,Ridgefield,06877,CT,USA,0.0,0.0
447,c:1056,,,Mountain View,0,CA,USA,37.386175,-122.083487
448,c:105605,135 E. Maple Avenue,,Monrovia,91016,CA,USA,0.0,0.0
449,c:105606,,,Reno,89512,NV,USA,0.0,0.0
450,c:10561,1166 Avenue of the Americas,32nd Floor,New York,10036,NY,USA,0.0,0.0
451,c:105611,8300 Greensboro Drive,Suite 800,McLean,22102,VA,USA,0.0,0.0
452,c:105629,,,Palm Bay,0,FL,USA,0.0,0.0
453,c:10566,3000 N Mopac,Suite 390,Austin,78731,TX,USA,51.001975,3.61682
454,c:10568,,,0,10006,NY,USA,40.708093,-74.01312
455,c:105684,One Penn Plaza,"250 W. 34th St., 5th floor",New York,NY 10119,0,USA,40.7511286,-73.992471
456,c:105687,650 Park Avenue,Suite 220,King of Prussia,19406,PA,USA,0.0,0.0
457,c:10569,110 Prefontaine Pl S,Suite 600,Seattle,98104,WA,USA,47.6077158,-122.3397906
458,c:10570,1064 Greenwood Boulvard,,Lake Mary,32736,FL,USA,28.757202000000003,-81.334464
459,c:105704,"2680 Bishop Drive, Suite 200",,San Ramon,94583,CA,USA,0.0,0.0
460,c:105707,,,New York,0,NY,USA,40.7143528,-74.00597309999998
461,c:105721,387 Tehama St,,San Francisco,94103,CA,USA,37.7814216,-122.4039034
462,c:10577,727 Allston Way,,Berkeley,94710,CA,USA,37.8650275,-122.2987371
463,c:105775,160 Lowell Avenue,,Palo Alto,94301,CA,USA,0.0,0.0
464,c:10579,"600 B Street, Suite 1850",,San Diego,92101,CA,USA,32.717797,-117.158793
465,c:10580,980 Roosevelt,Suite 200,Irvine,92620,CA,USA,33.69361,-117.765492
466,c:10581,116 New Montgomery,,San Francisco,94105,CA,USA,37.7870923,-122.3999719
467,c:10582,,"San Mateo,","California,",0,0,USA,0.0,0.0
468,c:10583,25 W. 39TH STREET,14TH FLOOR,NEW YORK,10018,NY,USA,40.730763,-74.000827
469,c:10584,7510 Sunset Blvd.,Suite 1150,Los Angeles,90046,CA,USA,34.098028,-118.353624
470,c:10587,1536 Sonoma Ave,,Sacramento,95815,CA,USA,38.623596,-121.432307
471,c:105886,,,0,0,NY,USA,0.0,0.0
472,c:105891,770 4th Ave S,,St Petersburg,33701,FL,USA,0.0,0.0
473,c:105893,148 Townsend Street,,San Francisco,94107,CA,USA,0.0,0.0
474,c:1059,,,0,0,0,USA,37.09024,-95.712891
475,c:105909,3030 N Rocky Point W,Suite 150,Tampa,33607,FL,USA,27.968715000000003,-82.569273
476,c:10592,5753 nw158 st,,Miami,33014,FL,USA,25.916982,-80.29413000000002
477,c:105926,"3111 Route 38,  bldg #11",Ste 293,Mount Laurel,08054,NJ,USA,0.0,0.0
478,c:10594,33 wyckoff place,,Woodmere,11598,NY,USA,40.629181,-73.712064
479,c:105951,"35 E All Saints St., #110",,Frederick,21701,MD,USA,0.0,0.0
480,c:10598,,,Beverly Hills,0,CA,USA,34.075162,-118.398632
481,c:106,5221 Paramount Parkway,,Morrisville,27560,NC,USA,0.0,0.0
482,c:1060,,,0,0,0,USA,37.09024,-95.712891
483,c:10602,602 20th Street,,San Francisco,94107,CA,USA,37.760523600000006,-122.3877986
484,c:10604,909 North Sepulveda Blvd.,11th Floor,El Segundo,90245,CA,USA,33.929970000000004,-118.39683
485,c:106079,106 Southville Road,,Southborough,01772,MA,USA,0.0,0.0
486,c:10608,702 Marshall St,Suite 200,Redwood City,94063,CA,USA,37.487281,-122.227995
487,c:1061,,,San Francisco,0,CA,USA,37.775196,-122.419204
488,c:10610,3384 Robertson Place,Suite 100,Los Angeles,90034,CA,USA,34.005914000000004,-118.488129
489,c:106123,"257 Park Ave. South , 5th FL",,New York,10010,NY,USA,40.7388319,-73.9815337
490,c:10614,15500 Lightwave Dr.,Suite 300,Clearwater,33760,FL,USA,27.913011,-82.702449
491,c:10616,2000 Town Center,Suite 2050,Southfield,48075,MI,USA,0.0,0.0
492,c:106165,5555 Corporate Exchange CT SE,,Grand Rapids,49512,MI,USA,0.0,0.0
493,c:10617,310 Armour Road,Suite 203,North Kansas City,64116,MO,USA,0.0,0.0
494,c:106179,,,Austin,0,TX,USA,0.0,0.0
495,c:1062,2606 Bayshore Parkway,,Mountain View,94042,CA,USA,37.09024,-95.712891
496,c:10620,120 Pine St.,,Burlington,05401,VT,USA,44.476379,-73.215187
497,c:10621,"605 Ellis Street,",Suite 100,Mountain View,94043,CA,USA,37.401818,-122.050565
498,c:106222,1,,Tampa,33606,FL,USA,0.0,0.0
499,c:10625,LoanKrunch,,San Diego,92130,CA,USA,0.0,0.0
500,c:106262,1035 Pearl St.,Suite #406,Boulder,80303,CO,USA,0.0,0.0
501,c:106279,500 Harrison Avenue,4F,Boston,02118,MA,USA,0.0,0.0
502,c:10628,"611 Pennsylvania Ave., SE",#274,Washington,200073,DC,USA,38.8851407,-76.9979517
503,c:10629,,,La Jolla,92037,CA,USA,32.847521,-117.274609
504,c:106291,116 Chestnut St.,Suite 202,Red Bank,07701,NJ,USA,0.0,0.0
505,c:1063,1204 Middlefield Road,,Redwood City,94063,CA,USA,37.476479,-122.221717
506,c:106304,,,Nashville,0,TN,USA,0.0,0.0
507,c:10633,13091 Pond Springs Rd.,Suite D-350,Austin,78729,TX,USA,30.443493,-97.77512
508,c:106341,,,Charlottesville,0,VA,USA,0.0,0.0
509,c:106344,757 Middle River Drive,,Fort Lauderdale,33301,FL,USA,0.0,0.0
510,c:106349,64 Bart Road,,Monroe,06468,CT,USA,0.0,0.0
511,c:10637,610 W. Morgan St. #302,,Durham,27701-2194,NC,USA,35.9995717,-78.9065258
512,c:106371,115 Sansome Street,Suite 1050,San Francisco,94104,CA,USA,0.0,0.0
513,c:10638,10 Milk St,Suite 1150,Boston,02108,MA,USA,0.0,0.0
514,c:106437,9121 E Tanque Verde Rd,Ste 105-217,Tucson,85749,AZ,USA,0.0,0.0
515,c:10645,,,Tampa,0,FL,USA,27.98141,-82.451141
516,c:106454,220 Richmond St,,El Segundo,90245,CA,USA,0.0,0.0
517,c:10649,"355 E. 72nd St., Suite 4E",,New York,10021,NY,USA,40.768058,-73.956599
518,c:10652,P.O. Box 250672,,Atlanta,30325,GA,USA,33.7486,-84.3884
519,c:10655,2001 S First St,Suite 201,Champaign,61820,IL,USA,40.090392,-88.239237
520,c:106599,,,0,0,0,USA,0.0,0.0
521,c:1066,,,0,0,0,USA,37.09024,-95.712891
522,c:10662,,,Sunnyvale,94085,CA,USA,37.386441,-122.012707
523,c:10665,"305 West Broadway, Suite 187",,New York,10013,NY,USA,40.721583,-74.004441
524,c:10667,,,San Francisco,94105,CA,USA,37.7881481,-122.3943387
525,c:1067,2601 Elliott Avenue,Suite 400A,Seattle,98121,WA,USA,47.649027,-122.346299
526,c:106707,One Park Ten Plaza,"16225 Park Ten Place, Suite 850",Houston,77084,TX,USA,0.0,0.0
527,c:10671,247 West 37th Street,Suite 602,New York,10018,NY,USA,40.753931,-73.991123
528,c:10672,2012 16th Street,,San Francisco,94103,CA,USA,0.0,0.0
529,c:10673,13366 Grass Valley Avenue,Unit H,Grass Valley,95945,CA,USA,39.2183408,-121.0124637
530,c:10674,13366-H Grass Valley Avenue,,Grass Valley,95945,CA,USA,0.0,0.0
531,c:10677,2001 Landings Drive,,Mountain View,94043,CA,USA,37.418262,-122.087859
532,c:106775,104 West 27 St,3rd Floor,New York,10001,NY,USA,0.0,0.0
533,c:106778,5849 Forbes Avenue,,Pittsburgh,15217,PA,USA,0.0,0.0
534,c:10678,1637 Wazee Street,2nd Floor,Denver,80202,CO,USA,39.75199600000001,-104.999615
535,c:10679,"3101 Jay Street, Suite 101",,Santa Clara,0,CA,USA,37.37743,-121.961893
536,c:1068,101 Yesler Way,Suite 207,Seattle,98104,WA,USA,47.620716,-122.347533
537,c:10680,,,0,0,0,USA,0.0,0.0
538,c:10681,"280 Hope St,",Suite 100,Mountain View,94041,CA,USA,37.3923684,-122.0786234
539,c:10683,5138 Sunnyslope Avenue,,Sherman Oaks,91423,CA,USA,0.0,0.0
540,c:10684,702 North 1890 West,,Provo,84601,UT,USA,40.241555,-111.687548
541,c:106845,11256 Strang Line Road,,Lenexa,66215,KS,USA,0.0,0.0
542,c:1069,611 Mission St.,5th Floor,San Francisco,94105,CA,USA,37.7875,-122.399836
543,c:10692,704A Little St. Alexandria,,Alexandria,22301,VA,USA,38.813998,-77.05856
544,c:10693,"2400 Boston St,",Suite 364,Baltimore,21224,MD,USA,39.281734,-76.581864
545,c:10695,110 West Ninth Street #332,,Wilmington,19801,DE,USA,39.744919,-75.54903900000002
546,c:10699,,,Rochester,03867,NH,USA,43.3104064,-70.99034379999998
547,c:107,"500 Airport Blvd., Suite 400",,Burlingame,94010,CA,USA,37.590339,-122.341715
548,c:1070,1921 Gallows Road,,Vienna,22182,VA,USA,38.9132821,-77.2279465
549,c:10702,55 Broad Street,Floor 7,New York,10004,NY,USA,0.0,0.0
550,c:10703,501 2nd Street,Suite 310,San Francisco,94107,CA,USA,37.783171,-122.392901
551,c:10704,,,Santa Clara,0,CA,USA,37.352313,-121.967982
552,c:10705,225 Santa Clara Street,1200,San Jose,95113,CA,USA,37.334738,-121.891516
553,c:10706,6001 Shellmound Street,Suite 350,Emeryville,94608-1091,CA,USA,0.0,0.0
554,c:10708,1877 Broadway,Suite 703,Boulder,80302,CO,USA,40.014129,-105.252306
555,c:107082,"496 South Abbott Avenue, Milpitas, CA 95035",,Milpitas,95035,CA,USA,0.0,0.0
556,c:1071,360 West 4800 North,,Provo,84604,UT,USA,40.297369,-111.663926
557,c:107103,125 South 52nd Street,,Tempe,85281,AZ,USA,0.0,0.0
558,c:107109,6820 South Harl Avenue,,Tempe,85283,AZ,USA,0.0,0.0
559,c:10711,5255 North Edgewood Drive,Suite 125,Provo,84604,UT,USA,40.234939,-111.658494
560,c:10713,1678 West Redstone Center Drive,Suite 210,Park City,84098,UT,USA,0.0,0.0
561,c:107135,3100 Hansen Way,,Palo Alto,94304,CA,USA,0.0,0.0
562,c:10716,110 Chauncy Street,,Boston,02111,MA,USA,42.352835,-71.06096120000002
563,c:10718,,,San Francisco,0,CA,USA,37.775196,-122.419204
564,c:107188,1680 Bayport Ave.,,San Carlos,94070,CA,USA,0.0,0.0
565,c:1072,11100 NE 8th St.,,Bellevue,98004,WA,USA,47.617411,-122.191988
566,c:107238,809 Walkerbilt Road Suite 6,,Naples,34110,FL,USA,0.0,0.0
567,c:10726,"548 Market St, #61434",,San Francisco,94104,CA,USA,37.78985,-122.400683
568,c:10727,5776 Lindero Canyon Rd,,Westlake Village,91362,CA,USA,34.155251,-118.795355
569,c:107278,"23 bradford street, suite 200",,Concord,01742,MA,USA,0.0,0.0
570,c:10730,6922 Hollywood Blvd,5th Floor,Los Angeles,90028,CA,USA,34.101555,-118.340696
571,c:107304,2665 S Bayshore DR,#M102,Miami,33133,FL,USA,0.0,0.0
572,c:10731,350 Campus Dr,,Marlborough,01752,MA,USA,42.326722,-71.58431999999998
573,c:107311,716 Montgomery St,,San Francisco,94111,CA,USA,0.0,0.0
574,c:107328,"627 Distribution Drive, Unit C",,Durham,27560,NC,USA,35.870147,-78.857997
575,c:10738,3705 S George Mason Drive,Suite 2211S,Falls Church,22041,VA,USA,38.842515,-77.113842
576,c:10739,,,Mountain View,0,CA,USA,0.0,0.0
577,c:1074,,,San Francisco,94121,CA,USA,0.0,0.0
578,c:107431,175 Varick Street,,New York,10013,NY,USA,0.0,0.0
579,c:107465,1936 Fifth Ave,,Pittsburgh,15219,PA,USA,0.0,0.0
580,c:107475,11921 Freedom Drive,Suite 550,Reston,20190,VA,USA,0.0,0.0
581,c:1075,580 California St.,Suite 300,San Francisco,94104,CA,USA,37.792968,-122.40413999999998
582,c:10750,3000 Town Center,Suite 2200,Southfield,48075,MI,USA,42.47715,-83.245467
583,c:10751,321 7th St,,San Francisco,94103,CA,USA,37.764395,-122.401024
584,c:10753,245 West 17th St.,4th Fl.,New York,10011,NY,USA,40.741441,-73.999675
585,c:10754,PO Box 630,,Willamina,97396,OR,USA,45.1748,-123.565171
586,c:107565,348 E. Main St,,Lexington,40507,KY,USA,0.0,0.0
587,c:10759,735 Emerson Street,,Palo Alto,94301,CA,USA,37.44300000000001,-122.159291
588,c:1076,,,0,94582,CA,USA,0.0,0.0
589,c:107610,"314 E. Holly St., Suite 205",,Bellingham,98225,WA,USA,0.0,0.0
590,c:10769,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
591,c:107719,599 W. Crossville Road,,Roswell,30075,GA,USA,0.0,0.0
592,c:107735,212 Marine St,,Santa Monica,90405,CA,USA,0.0,0.0
593,c:107746,725 NW Flanders Street,301,Portland,97209,OR,USA,0.0,0.0
594,c:10777,10051 E. Highland Rd,Ste. 29-204,Howell,48843,MI,USA,0.0,0.0
595,c:1078,201 Third Street,Suite 1100,San Francisco,94103,CA,USA,37.782809,-122.394354
596,c:10780,240 Stockton Street,6th Floor,San Francisco,94108,CA,USA,37.7881992,-122.4067098
597,c:10781,731 Market Street,Floor 6,San Francisco,94103,CA,USA,37.78691,-122.404403
598,c:10782,1250 Main Street,Ste 270,Napa,94559,CA,USA,38.3010857,-122.2870103
599,c:10783,"3675 Mt Diablo Boulevard, Suite 110",,Lafayette,94549,CA,USA,0.0,0.0
600,c:107850,,,Hollywood,90028,CA,USA,0.0,0.0
601,c:10788,1823 Niles ave,,Brunswick,31520,GA,USA,31.1568341,-81.4830594
602,c:10791,111 John Street,Suite 1801,New York,10038,NY,USA,40.7075492,-74.00559969999998
603,c:10795,122 East 42nd Street,Suite 1512,New York,10168,NY,USA,37.37027,-121.924053
604,c:10797,640 Rocca Ave.,,San Francisco,94080,CA,USA,0.0,0.0
605,c:108,1 Market Street,"19th Floor, Spear Tower",San Francisco,94105,CA,USA,37.793819,-122.39508899999998
606,c:1080,132 Hawthorne St,,San Francisco,94107,CA,USA,37.744274,-122.421344
607,c:108009,901 Marquette Avenue South,Suite 1800,Minneapolis,55402,MN,USA,0.0,0.0
608,c:108029,15 E. Washington Street,PO Box 889,Coldwater,49036,MI,USA,0.0,0.0
609,c:108052,175 Varick Street,4th Floor,New York,10014,NY,USA,0.0,0.0
610,c:108085,1001 17TH Street,Suite S100,Denver,80202,CO,USA,39.737567,-104.9847179
611,c:1081,,,Portland,0,OR,USA,45.523104,-122.670132
612,c:108133,60 Concord Street,,Wilmington,01887,MA,USA,0.0,0.0
613,c:10816,"552 Valley Brook Ave, Suite 1",,Lyndhurst,07071,NJ,USA,40.809076,-74.119948
614,c:10817,445 Sherman Avenue,,Palo Alto,94306,CA,USA,41.889832,-87.62671800000004
615,c:1082,,,Boston,0,MA,USA,42.35888,-71.05682
616,c:10820,1 Hallidie Plaza,Suite 838,San Francisco,94102,CA,USA,37.784137,-122.408646
617,c:10822,5152 Sepulveda Blvd.,#148,Sherman Oaks,91403,CA,USA,34.164186,-118.466159
618,c:10823,39 Clark Hill Rd,,East Hampton,06424,CT,USA,41.595196,-72.51949
619,c:10825,11300 Rockville Pike,,Rockville,20852,MD,USA,39.041778,-77.11067800000002
620,c:10826,360 West 34th Street,9E,New York,10001,NY,USA,40.753207,-73.995886
621,c:10830,1340 S. De Anza Blvd.,Suite 104,San Jose,95129,CA,USA,37.299332,-122.03143500000002
622,c:10839,"101 Metro Drive, Suite 330",,San Jose,95110,CA,USA,37.368878,-121.91723600000002
623,c:10841,18 Bartol Street,,SF,94133,CA,USA,37.797909,-122.403312
624,c:10846,2275 Research Blvd.,Suite 500,Rockville,20850,MD,USA,39.1021065,-77.1834433
625,c:10847,37 Broad Street,,Charleston,29401,SC,USA,32.776355,-79.92867700000002
626,c:108498,"24 Water Street, 3-16",,Holliston,02127,MA,USA,42.1972018,-71.42658859999997
627,c:10850,720 Monroe Street,E306,Hoboken,07030,NJ,USA,40.747005,-74.039011
628,c:10852,10 Fairway Drive,Suite 124,Deerfield Beach,33441,FL,USA,26.3186319,-80.11053659999997
629,c:10855,9197 South Peoria Street,,Englewood,80112-5833,CO,USA,0.0,0.0
630,c:10856,101 Second Street,Suite 400,San Francisco,94105,CA,USA,0.0,0.0
631,c:10857,600 Townsend,Suite 129 E,San Francisco,94103,CA,USA,37.771706,-122.402683
632,c:108585,440 East Poe Rd.,Ste. 201,Bowling Green,43402,OH,USA,0.0,0.0
