object_id,last_funding_round_type,funding_rounds_count,number_of_participants
c:43909,venture,1,0
c:43910,series-b,3,1
c:43913,series-b,1,2
c:43914,series-a,1,3
c:43915,venture,1,3
c:43916,series-b,2,9
c:43917,series-c+,3,6
c:43918,venture,1,2
c:43919,series-c+,2,6
c:4392,series-a,1,2
c:43923,series-b,1,3
c:43928,venture,2,5
c:43929,other,3,0
c:4393,series-c+,3,5
c:43930,series-a,2,3
c:43932,series-b,2,7
c:43938,venture,1,1
c:4394,angel,6,5
c:43940,series-b,1,5
c:43942,series-a,1,3
c:43943,series-c+,1,4
c:43948,venture,2,4
c:43950,series-b,1,1
c:43954,series-b,3,8
c:43955,angel,1,1
c:43957,angel,3,2
c:4397,venture,1,1
c:43977,other,1,1
c:43981,venture,1,0
c:43984,venture,1,1
c:43985,venture,1,1
c:43987,series-b,1,3
c:43988,venture,1,1
c:43994,series-a,1,1
c:43995,venture,4,9
c:43996,venture,1,2
c:44,venture,7,19
c:44001,venture,1,2
c:44002,series-a,1,1
c:44003,venture,1,1
c:44008,venture,2,2
c:44010,venture,1,3
c:44011,series-a,1,2
c:44013,series-c+,2,6
c:44014,venture,1,1
c:44015,venture,1,2
c:44016,series-c+,1,3
c:44018,venture,1,2
c:44027,series-c+,1,3
c:44051,angel,1,1
c:44060,venture,2,0
c:44061,series-b,4,2
c:44062,series-a,3,4
c:44063,other,2,1
c:44064,venture,1,2
c:44067,series-c+,5,13
c:44070,venture,2,0
c:44071,venture,2,3
c:44072,other,2,1
c:44073,venture,2,6
c:44074,venture,4,2
c:44075,private-equity,4,11
c:44076,series-a,1,1
c:44077,series-a,1,3
c:44078,angel,1,0
c:44080,venture,1,2
c:44081,venture,5,4
c:44082,venture,3,2
c:44083,venture,1,4
c:44085,venture,1,1
c:44086,series-c+,3,17
c:44087,venture,1,5
c:44089,series-c+,6,2
c:44090,venture,8,2
c:44091,venture,1,3
c:44092,other,4,0
c:44093,venture,1,1
c:44095,venture,1,1
c:44096,venture,1,1
c:44097,series-a,1,4
c:44098,series-c+,4,8
c:44099,private-equity,3,5
c:44100,series-c+,4,14
c:44101,series-a,1,1
c:44103,venture,2,3
c:44106,series-c+,3,7
c:44107,venture,1,2
c:44109,private-equity,1,1
c:44113,series-c+,2,11
c:44119,venture,1,1
c:4412,series-a,1,2
c:44120,venture,1,1
c:44121,series-a,1,7
c:44123,series-b,2,7
c:44124,venture,1,1
c:44127,angel,1,1
c:4413,angel,1,0
c:44131,angel,1,1
c:44139,venture,1,2
c:44144,other,1,0
c:44146,series-a,2,1
c:44148,other,3,0
c:44149,series-a,6,4
c:4415,venture,4,14
c:44150,angel,1,0
c:44152,other,1,0
c:44159,other,3,6
c:44161,other,1,0
c:44162,other,1,0
c:44163,venture,5,0
c:44164,angel,1,2
c:44165,venture,1,2
c:44167,venture,2,4
c:44177,series-b,3,11
c:44180,series-b,2,3
c:44181,venture,2,4
c:44183,venture,1,1
c:44185,series-b,3,9
c:4419,angel,1,0
c:44190,other,4,5
c:44198,angel,1,0
c:442,angel,1,0
c:44204,series-a,1,0
c:44205,series-c+,7,7
c:44208,venture,1,0
c:4421,series-a,2,4
c:44213,venture,2,0
c:44214,venture,1,0
c:44217,angel,1,0
c:44218,angel,1,0
c:44222,venture,2,1
c:44223,series-b,1,2
c:44224,series-b,2,6
c:44225,angel,1,0
c:44227,private-equity,2,1
c:44229,venture,1,2
c:44230,venture,1,1
c:44231,venture,1,1
c:44233,other,1,0
c:44234,series-c+,2,2
c:44235,venture,3,0
c:44236,venture,1,1
c:44237,series-a,1,1
c:44238,venture,3,1
c:44243,angel,1,3
c:44245,series-b,2,5
c:44246,venture,1,2
c:44247,venture,2,2
c:44249,angel,1,0
c:44261,series-a,3,6
c:44268,angel,1,7
c:44272,series-b,2,6
c:44277,venture,5,7
c:44282,private-equity,1,1
c:44284,series-a,4,6
c:4429,angel,1,0
c:44293,series-a,1,2
c:44294,series-b,1,1
c:44295,other,4,18
c:44296,venture,2,5
c:44297,venture,1,1
c:44298,venture,3,2
c:44300,angel,1,3
c:44301,venture,1,1
c:44303,venture,1,1
c:44304,series-b,2,3
c:44305,series-b,1,3
c:44306,venture,1,1
c:44307,angel,1,1
c:44308,venture,2,3
c:44309,series-a,1,4
c:4431,angel,1,1
c:44310,venture,1,1
c:44311,series-a,1,1
c:44312,venture,1,3
c:44313,venture,1,1
c:44315,venture,1,1
c:44316,venture,1,1
c:44317,venture,4,4
c:44322,series-c+,3,11
c:44324,venture,1,1
c:44325,venture,1,1
c:44326,series-b,1,1
c:44328,series-c+,2,6
c:44331,venture,1,1
c:44332,venture,2,4
c:44334,angel,1,1
c:44349,venture,1,0
c:44350,venture,1,0
c:44352,other,2,0
c:44353,venture,10,0
c:44362,venture,1,1
c:44364,venture,1,0
c:44365,venture,1,0
c:44370,venture,2,3
c:44374,venture,1,0
c:44379,angel,1,1
c:44380,venture,3,3
c:44381,other,4,1
c:44384,venture,5,1
c:44388,venture,1,1
c:44391,venture,1,1
c:44392,venture,1,1
c:44393,angel,1,1
c:44397,angel,1,2
c:444,angel,2,1
c:44403,series-c+,3,9
c:44405,venture,1,3
c:44407,venture,2,2
c:44408,series-a,2,4
c:44410,series-a,1,1
c:44416,angel,1,0
c:44418,angel,1,1
c:44433,angel,1,0
c:44434,venture,2,2
c:44436,angel,1,1
c:44439,venture,1,0
c:44441,venture,1,0
c:4445,series-a,1,0
c:44451,series-a,1,1
c:44453,venture,3,10
c:44454,venture,2,0
c:4446,series-c+,4,6
c:44467,series-b,2,9
c:44469,venture,3,2
c:4447,venture,2,0
c:44472,angel,1,1
c:44481,angel,1,1
c:44493,other,1,0
c:44494,angel,1,2
c:44498,series-c+,3,9
c:445,series-c+,3,5
c:44501,angel,1,0
c:44503,venture,6,14
c:44504,venture,3,3
c:4451,series-b,3,8
c:44514,angel,1,0
c:44516,series-b,2,3
c:4453,venture,2,7
c:44532,angel,1,0
c:44544,series-a,1,5
c:44545,series-c+,1,3
c:44549,series-a,2,1
c:44551,series-c+,1,3
c:44552,venture,1,0
c:44553,venture,1,2
c:44554,venture,1,0
c:44557,series-c+,2,6
c:44566,venture,2,14
c:44569,series-a,2,4
c:44571,venture,1,1
c:44573,series-c+,3,9
c:44576,series-c+,1,5
c:44578,series-c+,2,6
c:44592,venture,1,2
c:44593,series-b,2,6
c:44594,series-a,1,4
c:44596,series-c+,1,3
c:44597,series-a,1,2
c:446,series-b,3,8
c:4460,series-a,2,3
c:44600,series-a,2,3
c:44605,series-a,2,2
c:44607,other,2,0
c:44608,other,1,0
c:44609,venture,3,0
c:44612,series-c+,3,7
c:44614,angel,1,1
c:44615,series-c+,5,17
c:44616,angel,2,5
c:44617,angel,1,1
c:44618,angel,4,2
c:44620,venture,2,0
c:44625,venture,7,3
c:44628,series-a,1,6
c:44630,venture,2,0
c:44631,angel,1,1
c:44632,venture,1,1
c:44633,venture,1,1
c:44634,series-b,1,2
c:44637,series-c+,1,1
c:44638,venture,1,4
c:44640,series-b,4,22
c:44641,series-a,2,3
c:44643,other,2,2
c:44644,venture,2,4
c:44645,series-a,1,1
c:44646,series-a,1,1
c:44648,venture,1,2
c:44650,venture,1,7
c:44652,venture,1,2
c:44653,venture,2,4
c:44661,series-c+,2,3
c:44663,venture,1,2
c:44675,venture,1,0
c:4468,venture,2,2
c:44680,angel,1,0
c:44681,series-c+,3,5
c:44684,series-b,3,4
c:44687,series-a,1,1
c:44690,series-a,4,22
c:44691,venture,1,0
c:44692,series-c+,5,19
c:44693,series-a,2,1
c:44697,series-a,1,0
c:44699,angel,2,2
c:447,series-b,2,2
c:44700,series-a,2,6
c:44705,angel,1,4
c:44708,venture,1,3
c:44709,venture,1,2
c:44712,venture,1,1
c:44714,series-b,2,0
c:44716,series-c+,1,3
c:44717,series-a,1,2
c:44721,series-b,2,4
c:44726,venture,2,2
c:44732,venture,1,1
c:44733,series-a,3,2
c:44734,series-a,4,2
c:44735,angel,1,1
c:44737,series-b,2,3
c:44739,venture,1,1
c:44740,venture,1,3
c:44744,series-a,1,0
c:44746,series-b,2,3
c:44747,series-c+,1,2
c:44751,venture,1,1
c:44767,venture,1,3
c:44769,venture,3,13
c:44771,angel,1,1
c:44775,venture,1,0
c:44777,venture,1,0
c:4478,series-a,3,0
c:44784,venture,1,2
c:44786,venture,1,1
c:44791,venture,1,3
c:44794,angel,1,0
c:44801,angel,1,1
c:44802,venture,1,1
c:44804,other,3,5
c:44810,venture,1,3
c:44820,series-a,1,1
c:44825,series-a,1,0
c:44830,venture,1,2
c:44838,series-b,3,6
c:44847,series-a,1,6
c:44850,venture,1,0
c:44852,angel,1,1
c:44853,venture,1,1
c:44855,angel,1,1
c:44857,venture,2,2
c:44858,venture,2,0
c:44861,series-a,1,0
c:44867,venture,1,6
c:44869,series-c+,1,3
c:44872,venture,1,1
c:44876,other,3,3
c:44877,venture,1,2
c:44878,series-b,1,2
c:44884,series-c+,1,3
c:44886,venture,2,6
c:44887,series-b,1,3
c:44888,other,2,1
c:44889,venture,1,1
c:44893,venture,1,1
c:44894,venture,3,1
c:44903,venture,1,3
c:44904,series-b,2,8
c:44908,series-a,1,1
c:44917,series-c+,4,5
c:44920,venture,4,7
c:44921,venture,1,0
c:44922,venture,1,0
c:44924,venture,1,1
c:44927,other,3,0
c:44929,series-b,3,2
c:44944,private-equity,3,6
c:44945,private-equity,3,1
c:44948,series-c+,3,6
c:44952,venture,1,1
c:44953,venture,1,4
c:44954,series-a,1,3
c:44955,angel,2,0
c:44957,series-a,1,1
c:44959,series-a,1,3
c:44960,series-b,5,8
c:44961,series-a,1,1
c:44962,venture,1,1
c:4497,angel,1,6
c:44970,series-b,3,4
c:44976,series-a,1,2
c:44978,angel,1,0
c:44979,other,2,0
c:44980,series-c+,4,2
c:44981,other,1,0
c:44985,venture,1,1
c:44993,venture,1,0
c:44995,venture,2,2
c:44996,venture,1,1
c:450,series-c+,3,6
c:4500,series-b,3,0
c:45001,series-b,2,1
c:45012,series-b,2,4
c:45014,angel,2,14
c:45017,series-a,2,1
c:45018,venture,1,4
c:45019,series-a,1,2
c:45020,venture,1,2
c:45021,series-b,1,2
c:45024,series-a,1,2
c:45025,venture,1,1
c:45027,venture,1,2
c:45029,series-a,1,1
c:45034,venture,1,1
c:45040,venture,1,2
c:45042,venture,1,1
c:4505,series-a,3,19
c:4507,series-c+,3,2
c:45074,other,3,1
c:45079,angel,1,0
c:4508,series-b,2,3
c:45080,venture,1,5
c:45081,series-b,2,2
c:45084,series-b,1,2
c:45087,series-b,1,2
c:45089,series-a,1,2
c:4509,angel,1,0
c:45090,series-a,1,1
c:45093,venture,2,2
c:45106,series-a,1,3
c:45109,other,2,0
c:4511,angel,1,0
c:45110,venture,1,0
c:45111,series-b,1,1
c:45112,series-b,1,6
c:45113,venture,2,5
c:45114,venture,1,3
c:45115,series-c+,3,12
c:45123,venture,1,2
c:45125,venture,3,3
c:45126,venture,1,2
c:45130,venture,1,1
c:45134,angel,1,3
c:45139,series-b,2,2
c:45162,angel,2,6
c:45179,series-a,1,5
c:45184,venture,2,5
c:45185,series-c+,4,7
c:45186,venture,12,20
c:45187,venture,1,1
c:45188,series-a,1,1
c:45192,angel,1,0
c:45194,venture,1,1
c:45195,venture,1,2
c:45196,angel,1,1
c:45199,series-c+,2,5
c:4520,venture,2,8
c:45200,venture,2,7
c:45201,series-b,1,2
c:45202,series-b,2,6
c:45209,series-a,2,4
c:45212,series-a,2,8
c:4523,angel,1,0
c:45235,series-a,3,20
c:45237,series-c+,2,9
c:45238,venture,4,11
c:45239,series-c+,3,5
c:4524,venture,3,11
c:45240,series-c+,2,7
c:45247,venture,1,1
c:45248,venture,1,1
c:45251,series-a,1,1
c:45255,venture,1,1
c:45261,venture,3,1
c:45266,series-c+,5,9
c:45267,venture,1,1
c:45268,private-equity,2,10
c:45277,angel,1,0
c:4529,series-a,2,4
c:45294,series-c+,1,3
c:45295,series-a,1,1
c:45296,venture,1,2
c:453,series-c+,4,6
c:45300,venture,1,1
c:45301,venture,1,1
c:45307,other,3,0
c:45308,series-b,2,2
c:45309,venture,1,1
c:45318,series-a,1,1
c:45324,venture,5,1
c:45337,venture,1,1
c:45338,venture,1,1
c:45339,series-c+,1,4
c:45341,series-c+,1,6
c:45345,private-equity,2,1
c:45347,series-a,1,6
c:45348,venture,4,9
c:45349,series-a,1,0
c:45350,venture,1,0
c:45356,venture,1,1
c:45360,angel,2,1
c:45363,series-c+,3,7
c:45365,private-equity,3,19
c:45367,venture,1,1
c:4537,venture,1,2
c:45374,series-a,1,1
c:45379,venture,2,3
c:4538,series-b,2,17
c:45381,series-c+,1,1
c:45382,venture,1,1
c:45385,series-a,1,1
c:45386,series-c+,2,6
c:45387,series-b,1,3
c:45392,venture,1,1
c:45395,venture,4,15
c:45396,series-a,1,2
c:45397,series-b,1,2
c:45398,series-b,4,4
c:454,series-b,2,11
c:45400,venture,4,4
c:45401,other,1,0
c:45402,series-b,1,1
c:45405,venture,1,0
c:45406,venture,1,0
c:45407,series-c+,1,0
c:45412,venture,3,23
c:45413,venture,2,1
c:45415,venture,2,5
c:45417,angel,1,0
c:45418,other,4,0
c:45419,private-equity,2,0
c:45420,other,2,0
c:45421,other,3,0
c:45422,series-b,1,2
c:45424,venture,3,0
c:45425,series-a,1,1
c:45426,series-c+,1,1
c:45427,other,2,3
c:45428,series-c+,3,2
c:45429,series-c+,3,11
c:45430,series-a,1,2
c:45431,other,1,0
c:45432,other,5,1
c:45433,venture,3,4
c:45434,series-c+,1,3
c:45435,venture,2,1
c:45436,series-b,2,3
c:45444,venture,1,1
c:45453,angel,1,1
c:45463,series-a,3,4
c:45465,angel,1,0
c:45466,angel,1,0
c:45467,venture,1,0
c:45468,angel,1,0
c:45472,series-a,1,0
c:45475,series-a,3,0
c:45478,venture,3,8
c:45482,venture,1,0
c:45483,series-b,1,6
c:45484,series-c+,1,4
c:45485,venture,1,1
c:45497,angel,1,0
c:45499,series-c+,1,5
c:455,venture,2,5
c:45500,series-b,2,5
c:45502,other,1,1
c:45508,venture,1,1
c:45515,venture,3,4
c:45516,series-b,4,0
c:45517,series-b,1,6
c:45522,venture,1,1
c:45523,series-c+,2,5
c:45525,series-c+,1,4
c:45527,series-a,1,6
c:45528,series-b,1,3
c:45529,venture,4,13
c:45530,venture,1,1
c:45534,series-c+,1,3
c:45539,series-c+,1,5
c:45540,series-c+,1,7
c:45541,series-b,2,4
c:45546,venture,1,2
c:45548,venture,1,1
c:45551,series-b,1,1
c:45552,series-c+,1,4
c:45553,venture,1,1
c:45557,venture,1,3
c:45560,venture,1,3
c:45561,angel,1,0
c:45565,series-a,1,1
c:45566,venture,1,1
c:45569,series-c+,3,10
c:4558,venture,3,3
c:45588,angel,2,18
c:45589,angel,1,1
c:45592,series-a,2,0
c:45594,venture,3,0
c:45598,angel,5,0
c:45599,venture,1,0
c:456,angel,1,1
c:45600,other,1,0
c:45601,series-c+,1,5
c:45602,other,2,0
c:45605,series-c+,4,13
c:45608,venture,1,2
c:45610,series-c+,1,4
c:45611,series-c+,2,5
c:45612,venture,1,1
c:45615,angel,2,3
c:45618,venture,1,2
c:45619,series-a,1,1
c:45622,venture,5,4
c:45623,series-b,1,4
c:45624,series-a,2,9
c:45625,venture,1,1
c:45626,series-b,2,3
c:45627,venture,1,1
c:45628,series-a,1,2
c:45630,venture,1,1
c:45631,venture,1,2
c:45632,venture,2,3
c:45633,venture,1,2
c:45634,series-b,2,3
c:45636,series-a,1,1
c:45637,series-c+,1,4
c:45639,series-a,1,1
c:45641,venture,1,2
c:45642,venture,2,2
c:45644,series-a,1,1
c:45645,venture,1,1
c:45648,venture,1,1
c:45649,series-a,1,1
c:45662,angel,1,1
c:45665,series-a,1,2
c:45668,venture,1,2
c:45669,series-b,1,2
c:45670,series-c+,1,3
c:45671,venture,1,1
c:45672,series-b,2,2
c:45673,angel,1,0
c:45685,venture,2,0
c:45689,series-a,2,4
c:45691,private-equity,3,9
c:45692,venture,2,0
c:45694,series-b,3,8
c:45695,venture,2,0
c:45696,venture,3,8
c:45697,venture,3,3
c:45698,series-c+,1,3
c:45699,series-a,1,3
c:457,series-c+,3,17
c:45700,series-b,2,5
c:45701,series-b,1,2
c:45703,venture,1,4
c:45704,series-b,2,9
c:45705,venture,1,2
c:45706,venture,1,0
c:45707,venture,1,2
c:45708,venture,1,1
c:45709,venture,1,4
c:45710,series-c+,2,11
c:45711,series-a,1,3
c:45712,venture,1,1
c:45713,series-c+,1,1
c:45714,series-a,1,1
c:45718,series-a,1,3
c:45719,series-a,1,1
c:45723,series-c+,1,7
c:45724,venture,2,3
c:45725,venture,2,3
c:45728,series-b,2,2
c:45729,venture,1,1
c:4573,series-a,1,5
c:45730,series-a,1,2
c:45731,angel,1,2
c:45733,series-c+,2,6
c:45735,venture,1,1
c:45737,angel,1,0
c:45741,angel,1,0
c:45742,venture,3,9
c:45748,series-b,1,1
c:45751,series-a,1,1
c:45753,venture,1,3
c:45755,series-a,1,3
c:45772,angel,1,0
c:45776,venture,1,1
c:45777,series-a,1,1
c:45778,venture,1,1
c:45779,venture,5,3
c:45780,venture,2,3
c:45785,venture,1,1
c:45786,venture,1,1
c:45789,series-b,2,3
c:45790,venture,1,1
c:45792,series-b,2,6
c:45793,series-a,1,1
c:45794,venture,1,1
c:45795,venture,1,1
c:45796,venture,1,3
c:45797,series-c+,1,4
c:458,series-a,2,9
c:45801,series-a,2,2
c:45802,venture,1,1
c:45804,venture,1,1
c:45806,series-a,1,1
c:45808,venture,1,1
c:45809,angel,1,1
c:45812,series-c+,2,1
c:45818,venture,2,1
c:4582,venture,7,6
c:45820,series-b,1,1
c:45821,venture,1,4
c:45824,other,2,2
c:4584,series-a,1,0
c:45846,angel,1,0
c:45848,series-c+,1,1
c:45849,series-c+,1,2
c:45851,series-c+,2,9
c:45852,series-c+,1,2
c:45853,venture,1,1
c:45855,series-b,1,2
c:45857,series-c+,2,4
c:45859,series-a,1,1
c:45869,venture,2,3
c:45874,angel,1,3
c:45880,angel,1,0
c:45885,series-b,2,10
c:4589,series-b,3,3
c:459,other,2,2
c:45906,private-equity,3,18
c:45907,series-a,1,2
c:45915,angel,2,1
c:45928,venture,1,1
c:45937,angel,1,0
c:45945,angel,1,0
c:45951,venture,4,1
c:45959,series-a,1,3
c:45960,series-b,1,3
c:45962,series-c+,1,2
c:45963,series-b,1,4
c:45964,venture,1,5
c:45966,angel,1,0
c:45971,venture,1,2
c:45979,series-a,1,2
c:4598,series-c+,1,1
c:45980,series-a,1,2
c:45982,series-a,1,1
c:45995,angel,1,0
c:45996,venture,1,1
c:45998,venture,1,1
c:45999,angel,1,2
c:46,venture,4,5
c:460,angel,1,1
c:46000,series-b,1,1
c:46004,venture,1,2
c:46005,series-a,1,1
c:46007,post-ipo,6,13
c:46018,private-equity,6,4
c:46030,angel,1,0
c:46032,series-b,2,9
c:46033,venture,3,2
c:46034,venture,1,1
c:46035,series-b,1,1
c:46036,venture,1,1
c:46037,series-a,1,3
c:46038,venture,1,1
c:46039,venture,1,1
c:46040,venture,2,4
c:46041,series-c+,1,6
c:46042,series-b,2,5
c:46043,series-a,1,1
c:46044,series-b,1,7
c:46045,series-b,1,3
c:46046,series-a,1,2
c:46047,series-a,1,1
c:46048,angel,1,1
c:46049,series-b,2,5
c:4605,series-a,1,0
c:46051,series-b,5,15
c:46057,venture,1,2
c:46058,series-c+,3,4
c:46059,series-a,1,2
c:46060,series-a,3,3
c:46061,series-a,1,5
c:46062,series-c+,5,11
c:46063,series-a,1,1
c:46064,venture,1,5
c:46065,venture,1,9
c:46067,venture,3,3
c:4607,series-c+,1,1
c:46070,venture,3,7
c:46073,series-b,1,4
c:46074,series-c+,1,5
c:46077,series-c+,3,13
c:46079,angel,1,0
c:46080,series-b,1,7
c:46081,series-b,1,12
c:46083,angel,4,5
c:46089,series-a,1,1
c:46092,angel,1,0
c:46098,venture,1,1
c:46099,series-a,1,3
c:461,angel,2,1
c:46101,series-a,1,2
c:46103,venture,1,2
c:4611,venture,1,1
c:46110,series-a,1,1
c:46111,venture,1,1
c:46113,angel,2,3
c:46117,angel,1,0
c:46118,series-c+,1,5
c:46119,venture,1,0
c:46123,angel,1,1
c:46128,venture,1,0
c:46129,angel,1,1
c:46130,venture,1,4
c:46131,venture,1,0
c:46136,other,2,0
c:46137,venture,1,0
c:46138,series-a,1,2
c:46140,venture,1,1
c:46141,venture,2,6
c:46142,series-a,1,2
c:46143,venture,1,2
c:46144,venture,1,2
c:46145,series-b,2,2
c:46146,venture,1,2
c:46150,venture,1,1
c:46151,series-c+,2,6
c:46152,series-b,2,8
c:46153,series-a,1,4
c:46155,series-c+,2,12
c:46156,venture,2,8
c:46157,series-b,1,2
c:46159,series-a,1,2
c:46161,series-b,1,4
c:46162,venture,1,1
c:46163,series-b,1,1
c:46164,angel,1,0
c:46165,series-c+,2,13
c:46168,series-b,2,6
c:46175,series-a,1,6
c:46179,series-b,4,8
c:46181,venture,1,2
c:46183,series-a,1,1
c:46186,venture,2,8
c:46188,series-a,1,5
c:46190,series-a,2,0
c:46192,venture,1,2
c:46199,angel,1,0
c:462,angel,3,2
c:46203,venture,1,0
c:46206,angel,1,0
c:46215,venture,2,0
c:46216,angel,2,2
c:46217,other,2,0
c:4622,series-a,2,8
c:46220,venture,3,5
c:46221,venture,1,0
c:46222,series-a,4,2
c:46228,series-a,2,2
c:46234,series-c+,1,3
c:46235,venture,1,2
c:46238,venture,2,5
c:46240,series-b,3,9
c:46241,venture,3,13
c:46242,angel,1,1
c:46243,series-a,1,1
c:46244,venture,1,2
c:46245,venture,4,0
c:46246,series-b,1,1
c:46247,venture,2,3
c:46248,series-b,1,1
c:46249,venture,2,10
c:46254,series-a,1,1
c:46255,series-a,1,2
c:46258,series-a,1,3
c:46259,series-c+,2,4
c:46260,series-c+,3,2
c:46261,venture,4,14
c:46263,venture,2,5
c:46264,series-a,1,1
c:46266,venture,2,3
c:46267,series-c+,1,7
c:46272,series-c+,2,11
c:46273,series-c+,1,1
c:46274,venture,2,7
c:46275,series-c+,1,5
c:46281,other,2,1
c:46283,venture,2,3
c:46284,series-a,1,1
c:46288,series-a,1,1
c:46293,angel,1,6
c:46294,series-c+,5,24
c:46295,venture,4,7
c:46297,series-b,1,3
c:463,series-a,3,6
c:4630,angel,1,0
c:46304,venture,1,1
c:46308,series-b,4,6
c:46310,venture,3,0
c:46312,venture,2,3
c:46314,venture,1,0
c:46315,venture,1,0
c:46320,other,5,14
c:46324,venture,5,0
c:46325,venture,4,0
c:46327,series-a,1,2
c:46328,venture,1,2
c:46329,series-a,1,1
c:4633,series-c+,3,5
c:46330,venture,1,1
c:46332,venture,1,1
c:46333,angel,3,11
c:46334,venture,1,1
c:46335,series-a,1,1
c:46337,venture,2,5
c:46338,other,2,3
c:4634,series-a,1,3
c:46340,series-b,2,5
c:46341,series-b,1,1
c:46344,venture,1,5
c:46345,series-b,1,2
c:46348,series-c+,1,5
c:46349,series-c+,1,1
c:46350,series-c+,3,13
c:46351,venture,3,6
c:46352,venture,1,2
c:46353,series-a,1,1
c:46355,series-b,1,2
c:46356,series-c+,2,6
c:46360,angel,1,1
c:46361,venture,1,1
c:46362,series-b,1,1
c:46367,series-b,1,3
c:46368,series-c+,3,12
c:46369,other,4,1
c:46371,series-b,3,5
c:46373,series-b,2,2
c:46374,venture,1,1
c:46375,venture,2,5
c:46376,venture,1,2
c:46378,venture,1,1
c:4638,series-a,2,2
c:46386,series-c+,4,5
c:46387,series-a,1,2
c:46388,series-a,1,4
c:46389,venture,1,2
c:46392,series-b,1,1
c:46393,series-a,1,2
c:46396,venture,1,3
c:46399,venture,2,2
c:464,angel,1,1
c:46401,series-a,2,2
c:46402,series-a,6,3
c:46409,other,3,4
c:46410,series-c+,5,18
c:46411,series-a,2,2
c:46412,venture,1,0
c:46413,other,3,0
c:46414,series-a,2,5
c:46415,series-c+,1,3
c:46416,private-equity,4,3
c:46417,venture,1,2
c:46418,venture,1,2
c:46419,series-b,2,8
c:46420,series-a,1,3
c:46421,series-b,1,2
c:46424,venture,6,6
c:46425,series-c+,2,7
c:46427,venture,2,8
c:46428,series-a,1,1
c:46429,series-a,1,2
c:46430,series-a,1,1
c:46433,series-a,1,1
c:46434,series-b,1,2
c:46435,series-a,1,3
c:46436,venture,2,9
c:46437,series-a,2,3
c:46439,series-a,1,2
c:46440,venture,1,2
c:46442,series-b,1,2
c:46444,venture,1,1
c:46446,series-b,1,4
c:46473,venture,1,1
c:46475,other,3,4
c:46483,angel,1,1
c:46490,angel,1,0
c:46491,series-a,1,2
c:46492,venture,1,1
c:46495,venture,1,3
c:46496,series-b,1,2
c:46497,venture,2,8
c:46498,venture,1,1
c:46499,venture,1,1
c:465,venture,3,2
c:46500,series-b,2,4
c:46501,series-a,1,3
c:46502,venture,1,3
c:46503,venture,2,4
c:46504,venture,1,0
c:46506,series-b,3,7
c:46508,series-c+,3,13
c:4651,angel,1,0
c:46510,series-b,1,1
c:46511,angel,2,0
c:46512,venture,2,3
c:46514,series-c+,2,4
c:46515,series-c+,2,4
c:46516,series-a,1,1
c:4652,other,1,1
c:46521,venture,1,2
c:46522,series-c+,2,7
c:46523,venture,3,0
c:46530,venture,2,2
c:4654,series-a,2,1
c:46543,series-a,4,7
c:46550,angel,1,1
c:46552,angel,1,0
c:46553,series-a,2,3
c:46558,series-a,1,5
c:46563,angel,1,2
c:46564,angel,1,0
c:46568,series-a,1,5
c:46569,venture,4,0
c:46586,angel,2,17
c:46590,venture,1,3
c:466,angel,1,1
c:46600,venture,1,2
c:46601,venture,1,2
c:46602,series-b,1,3
c:46603,venture,1,1
c:46604,venture,1,2
c:46606,venture,1,4
c:46610,series-a,1,3
c:46611,series-a,1,1
c:46613,series-a,1,1
c:46614,series-c+,4,32
c:46615,series-a,1,1
c:46617,series-c+,1,3
c:46618,series-b,2,2
c:46621,venture,2,2
c:46623,venture,2,4
c:46624,venture,1,1
c:46626,other,5,0
c:46627,series-c+,3,13
c:46628,angel,1,0
c:46629,series-c+,1,3
c:46631,series-a,1,1
c:46633,venture,1,2
c:46635,venture,3,2
c:46650,series-a,1,0
c:46652,venture,4,2
c:46653,angel,1,0
c:46654,angel,1,1
c:46666,venture,2,0
c:46667,venture,1,0
c:46668,venture,1,0
c:46671,series-a,1,0
c:46672,venture,3,2
c:46674,other,2,0
c:46676,angel,3,1
c:46677,series-a,1,1
c:46678,series-b,1,2
c:46679,venture,1,4
c:46680,venture,1,1
c:46688,venture,1,1
c:46689,series-c+,8,12
c:46690,venture,1,2
c:46691,venture,2,2
c:46693,venture,2,5
c:46694,venture,2,6
c:46695,angel,1,3
c:46696,venture,4,13
c:46698,venture,2,6
c:46700,private-equity,2,4
c:46701,other,1,0
c:46705,venture,1,3
c:46707,series-a,1,2
c:46708,angel,3,2
c:46713,angel,1,1
c:46717,venture,2,2
c:46718,venture,1,0
c:46719,series-b,1,4
c:46721,venture,1,1
c:46730,angel,1,3
c:46746,angel,3,5
c:46750,venture,1,0
c:46754,venture,3,7
c:46761,venture,5,0
c:46762,other,1,0
c:46766,venture,1,3
c:46767,series-a,1,1
c:46770,series-a,1,1
c:46771,venture,1,3
c:46772,venture,1,2
c:46775,series-a,1,2
c:46777,venture,1,2
c:46779,venture,1,3
c:46780,venture,3,6
c:46782,series-c+,1,2
