object_id,rounds_total,last_funding_round_type,number_of_participants
c:10702,1.0,series-b,1.0
c:10703,5.0,series-c+,15.0
c:10704,10.0,venture,23.0
c:10705,6.0,venture,20.0
c:107054,,,
c:10706,,,
c:107063,,,
c:10708,,,
c:107082,,,
c:107098,1.0,venture,1.0
c:1071,3.0,venture,6.0
c:107103,,,
c:107109,,,
c:10711,2.0,venture,1.0
c:10712,,,
c:10713,,,
c:107135,,,
c:10714,,,
c:107145,1.0,series-a,1.0
c:10715,,,
c:10716,3.0,other,4.0
c:10717,,,
c:10718,,,
c:107188,1.0,series-c+,3.0
c:10719,,,
c:1072,,,
c:10720,,,
c:107201,,,
c:10721,,,
c:10722,,,
c:107225,,,
c:107228,,,
c:107229,,,
c:10723,,,
c:107231,,,
c:107238,,,
c:107241,,,
c:10726,2.0,series-a,4.0
c:107265,,,
c:10727,,,
c:107270,,,
c:107278,,,
c:10728,,,
c:10730,,,
c:107304,,,
c:10731,,,
c:107311,,,
c:107328,,,
c:10733,,,
c:107349,,,
c:10736,,,
c:10737,,,
c:107378,,,
c:10738,,,
c:10739,,,
c:107392,,,
c:107393,,,
c:107394,,,
c:1074,,,
c:10740,,,
c:107431,,,
c:107457,,,
c:107465,,,
c:107475,,,
c:10749,,,
c:107493,,,
c:1075,4.0,other,7.0
c:10750,1.0,angel,1.0
c:107503,,,
c:10751,2.0,series-a,2.0
c:107519,,,
c:10752,,,
c:107521,,,
c:10753,,,
c:10754,,,
c:10756,,,
c:107565,1.0,angel,2.0
c:10757,,,
c:107573,,,
c:107576,,,
c:107579,,,
c:10758,,,
c:10759,,,
c:1076,,,
c:10761,,,
c:107610,,,
c:107617,,,
c:10763,,,
c:10764,,,
c:10765,,,
c:10769,1.0,angel,1.0
c:10770,1.0,,
c:10771,,,
c:107719,,,
c:10772,,,
c:107730,,,
c:107735,,,
c:107746,2.0,venture,3.0
c:10777,,,
c:10778,,,
c:10779,,,
c:1078,4.0,series-c+,30.0
c:10780,,,
c:10781,1.0,angel,0.0
c:10782,,,
c:10783,,,
c:10784,,,
c:107850,,,
c:107859,,,
c:10788,2.0,series-a,0.0
c:10790,,,
c:10791,,,
c:10792,,,
c:10793,,,
c:107930,2.0,series-b,4.0
c:10794,3.0,venture,5.0
c:10795,3.0,venture,7.0
c:10796,,,
c:10797,,,
c:10798,,,
c:10799,,,
c:108,,,
c:1080,5.0,series-b,11.0
c:10800,,,
c:108009,,,
c:10801,,,
c:10802,,,
c:108029,1.0,venture,1.0
c:10803,,,
c:108034,,,
c:10805,,,
c:108051,2.0,venture,2.0
c:108052,3.0,series-a,3.0
c:10807,,,
c:108084,,,
c:108085,7.0,venture,3.0
c:10809,,,
c:108099,,,
c:1081,2.0,series-a,13.0
c:10810,1.0,angel,0.0
c:108100,,,
c:108113,,,
c:108127,,,
c:108133,1.0,venture,1.0
c:10814,,,
c:10815,,,
c:10816,1.0,other,0.0
c:10817,3.0,series-b,7.0
c:10818,1.0,series-a,3.0
c:10819,,,
c:1082,1.0,series-b,1.0
c:10820,,,
c:108208,,,
c:10821,3.0,series-a,2.0
c:10822,,,
c:10823,,,
c:108233,1.0,venture,1.0
c:10825,,,
c:10826,,,
c:10827,,,
c:10828,,,
c:10829,,,
c:10830,,,
c:10833,,,
c:108330,,,
c:108343,,,
c:10835,,,
c:108352,,,
c:10839,2.0,series-a,0.0
c:10841,,,
c:108413,,,
c:108414,1.0,angel,0.0
c:10842,,,
c:10843,,,
c:10846,,,
c:10847,,,
c:108473,,,
c:10848,,,
c:108498,,,
c:10850,,,
c:108507,,,
c:10851,,,
c:10852,,,
c:10853,,,
c:10854,,,
c:10855,,,
c:10856,2.0,venture,4.0
c:10857,1.0,venture,0.0
c:10858,1.0,series-a,0.0
c:108585,,,
c:10859,,,
c:108614,,,
c:10863,,,
c:10864,1.0,series-a,3.0
c:108645,,,
c:10865,,,
c:10868,1.0,angel,0.0
c:1087,,,
c:10873,2.0,series-a,0.0
c:108748,,,
c:10875,,,
c:108767,,,
c:108769,,,
c:108788,,,
c:10879,,,
c:108794,,,
c:1088,6.0,other,21.0
c:10880,,,
c:10881,,,
c:108814,,,
c:108847,,,
c:108854,,,
c:10887,1.0,angel,0.0
c:10888,,,
c:10889,,,
c:1089,,,
c:108908,,,
c:10891,,,
c:10892,,,
c:10893,,,
c:108940,,,
c:108941,,,
c:108946,,,
c:10896,,,
c:108961,,,
c:10897,,,
c:10899,,,
c:109,6.0,venture,30.0
c:1090,4.0,other,11.0
c:10900,,,
c:109011,,,
c:10902,,,
c:10903,,,
c:109034,,,
c:10904,1.0,series-a,0.0
c:109057,,,
c:10906,4.0,other,6.0
c:10908,,,
c:10909,,,
c:10910,,,
c:10911,,,
c:10912,1.0,series-b,2.0
c:10913,3.0,venture,12.0
c:10914,1.0,other,1.0
c:109140,,,
c:10915,1.0,series-c+,5.0
c:109169,,,
c:10917,4.0,venture,14.0
c:10918,,,
c:109180,,,
c:10919,,,
c:109194,,,
c:1092,3.0,series-c+,20.0
c:10920,,,
c:109207,,,
c:109208,,,
c:10921,,,
c:109210,,,
c:10923,1.0,angel,0.0
c:10924,,,
c:10925,3.0,series-c+,12.0
c:10926,3.0,venture,4.0
c:10928,,,
c:10929,,,
c:1093,,,
c:10930,4.0,series-c+,0.0
c:10936,,,
c:109364,2.0,series-a,7.0
c:10937,,,
c:109389,,,
c:10939,,,
c:1094,1.0,series-a,2.0
c:10940,1.0,angel,3.0
c:109409,,,
c:10941,,,
c:10942,,,
c:10943,,,
c:10944,2.0,series-a,2.0
c:109449,,,
c:10945,1.0,angel,0.0
c:109459,,,
c:10946,,,
c:10947,1.0,angel,0.0
c:109470,1.0,venture,1.0
c:10948,2.0,venture,3.0
c:109480,3.0,series-c+,11.0
c:1095,5.0,series-c+,10.0
c:10950,,,
c:10952,,,
c:10954,,,
c:10955,,,
c:10956,1.0,venture,1.0
c:10957,,,
c:109571,,,
c:10958,,,
c:109593,1.0,series-a,0.0
c:1096,,,
c:10960,,,
c:109603,1.0,venture,0.0
c:109607,3.0,series-c+,11.0
c:10961,,,
c:109619,,,
c:10963,1.0,angel,0.0
c:109630,,,
c:10964,,,
c:10965,,,
c:109650,,,
c:10966,,,
c:109662,,,
c:10967,1.0,series-a,0.0
c:10968,,,
c:10969,3.0,series-c+,3.0
c:10970,,,
c:109703,,,
c:10971,1.0,angel,0.0
c:109713,,,
c:109714,,,
c:109718,,,
c:10972,,,
c:10973,2.0,angel,0.0
c:109737,,,
c:109738,,,
c:109739,,,
c:10974,,,
c:109754,,,
c:109758,,,
c:10976,1.0,series-a,4.0
c:10977,,,
c:109771,,,
c:10978,,,
c:109782,,,
c:109789,,,
c:10979,,,
c:109797,2.0,venture,1.0
c:10980,,,
c:109806,,,
c:109819,,,
c:10982,,,
c:109821,1.0,series-a,2.0
c:10984,,,
c:10985,,,
c:10986,,,
c:10987,,,
c:109871,,,
c:109877,,,
c:109878,1.0,venture,1.0
c:109891,,,
c:109892,,,
c:109893,1.0,angel,0.0
c:10990,,,
c:10992,,,
c:10993,,,
c:109934,,,
c:109939,,,
c:10994,,,
c:10995,,,
c:109951,,,
c:10996,,,
c:109968,,,
c:10997,,,
c:10998,2.0,other,2.0
c:10999,,,
c:11,2.0,,
c:110,,,
c:1100,1.0,venture,1.0
c:11000,,,
c:11001,,,
c:11002,1.0,venture,2.0
c:11003,,,
c:11004,,,
c:11005,,,
c:11006,,,
c:110078,,,
c:11008,,,
c:11009,,,
c:1101,3.0,series-b,8.0
c:110110,,,
c:110111,,,
c:110118,,,
c:11012,,,
c:110127,,,
c:110129,,,
c:11013,,,
c:11014,,,
c:11015,,,
c:110158,,,
c:11017,,,
c:11018,,,
c:11019,,,
c:110191,,,
c:1102,1.0,angel,5.0
c:11022,,,
c:110226,2.0,angel,7.0
c:11023,,,
c:11024,,,
c:11025,,,
c:11027,1.0,angel,0.0
c:110276,,,
c:11028,1.0,angel,1.0
c:110294,,,
c:1103,5.0,series-b,6.0
c:11033,1.0,angel,1.0
c:11034,1.0,venture,1.0
c:11035,,,
c:11036,,,
c:11037,,,
c:110372,1.0,angel,1.0
c:110383,,,
c:1104,2.0,other,3.0
c:11040,,,
c:110404,,,
c:110405,,,
c:11041,,,
c:110414,,,
c:11042,3.0,series-b,12.0
c:110436,,,
c:110439,,,
c:11044,,,
c:11045,,,
c:110455,,,
c:11046,,,
c:11047,,,
c:11048,,,
c:1105,4.0,series-c+,12.0
c:11051,,,
c:11052,,,
c:11053,,,
c:11054,,,
c:110548,1.0,venture,1.0
c:11055,,,
c:11056,,,
c:11057,,,
c:110571,1.0,series-a,1.0
c:11058,,,
c:11059,,,
c:11060,,,
c:11061,,,
c:110622,,,
c:110639,,,
c:11065,1.0,angel,0.0
c:11066,,,
c:110668,3.0,series-b,9.0
c:11068,,,
c:11069,,,
c:110691,1.0,angel,0.0
c:110698,,,
c:1107,4.0,other,13.0
c:11070,,,
c:110700,,,
c:110713,1.0,venture,1.0
c:110727,1.0,venture,2.0
c:11073,1.0,venture,1.0
c:110731,1.0,angel,1.0
c:11074,,,
c:110743,1.0,series-a,1.0
c:110746,3.0,venture,1.0
c:110754,,,
c:11078,,,
c:110782,,,
c:11079,,,
c:110795,4.0,venture,3.0
c:110797,,,
c:11080,,,
c:11082,,,
c:11083,,,
c:11084,,,
c:110849,,,
c:11085,,,
c:110855,,,
c:11086,,,
c:11087,,,
c:11088,,,
c:11089,,,
c:11090,,,
c:11093,,,
c:11094,1.0,series-b,4.0
c:110943,2.0,angel,3.0
c:11096,,,
c:110960,,,
c:11098,,,
c:11099,,,
c:110990,,,
c:110992,,,
c:111,,,
c:11100,,,
c:111003,3.0,angel,0.0
c:11101,,,
c:111018,,,
c:11102,,,
c:111026,,,
c:11103,,,
c:11104,,,
c:11105,,,
c:11106,,,
c:11107,,,
c:11108,,,
c:11109,,,
c:1111,2.0,series-b,2.0
c:11110,,,
c:11111,,,
c:11115,,,
c:11116,,,
c:11118,4.0,series-b,10.0
c:11119,,,
c:111196,,,
c:11120,,,
c:11121,1.0,series-a,1.0
c:11122,,,
c:11123,,,
c:11125,,,
c:11126,,,
c:111268,,,
c:11127,,,
c:11129,,,
c:11130,,,
c:111307,,,
c:11131,,,
c:11132,,,
c:11133,,,
c:11134,,,
c:11135,,,
c:11136,,,
c:11137,,,
c:111376,,,
c:11138,,,
c:11139,,,
c:111397,,,
c:11140,,,
c:11141,,,
c:111420,,,
c:11144,,,
c:11145,,,
c:111453,,,
c:111466,,,
c:11147,,,
c:111474,,,
c:111479,,,
c:111489,,,
c:111494,,,
c:1115,,,
c:11151,2.0,series-a,1.0
c:11152,,,
c:111521,,,
c:11153,,,
c:11154,,,
c:111543,,,
c:11158,1.0,series-a,1.0
c:11160,,,
c:111606,,,
c:11161,,,
c:111616,,,
c:11162,,,
c:11163,,,
c:11164,1.0,series-c+,4.0
c:11165,,,
c:11166,,,
c:11167,,,
c:111682,,,
c:111685,,,
c:11169,,,
c:1117,1.0,series-a,1.0
c:11170,1.0,angel,0.0
c:111703,,,
c:11171,,,
c:11172,,,
c:11173,,,
c:111733,1.0,series-a,3.0
c:11174,,,
c:11175,,,
c:111752,,,
c:111758,,,
c:11176,,,
c:111773,,,
c:11179,,,
c:111796,,,
c:111800,,,
c:11181,1.0,angel,0.0
c:11182,,,
c:111830,2.0,angel,8.0
c:11184,,,
c:11185,,,
c:11186,,,
c:111860,,,
c:111861,,,
c:111863,,,
c:111864,1.0,angel,0.0
c:11189,,,
c:111890,,,
c:111891,,,
c:111892,1.0,venture,1.0
c:111894,,,
c:111896,,,
c:11190,,,
c:111909,,,
c:11191,,,
c:111919,,,
c:11192,,,
c:111925,,,
c:11193,1.0,series-a,1.0
c:11194,,,
c:11195,,,
c:11196,,,
c:11197,,,
c:11198,,,
c:111981,,,
c:111985,,,
c:111986,,,
c:111987,,,
c:11199,,,
c:112,1.0,series-a,1.0
c:1120,2.0,series-b,5.0
c:11200,,,
c:11201,,,
c:11202,,,
c:11204,,,
c:11205,,,
c:112052,1.0,angel,0.0
c:11206,,,
c:11208,,,
c:112089,,,
c:11209,,,
c:1121,,,
c:11210,,,
c:11211,,,
c:11212,,,
c:11213,,,
c:11216,,,
c:112164,,,
c:11220,,,
c:11221,,,
c:11222,,,
c:112222,,,
c:112223,,,
c:11223,,,
c:112233,,,
c:11224,,,
c:11225,1.0,series-a,2.0
c:112255,,,
c:11226,1.0,series-a,1.0
c:112260,,,
c:11227,1.0,private-equity,0.0
c:112297,,,
c:11230,,,
c:11233,,,
c:11234,,,
c:11235,,,
c:11236,,,
c:11237,,,
c:11238,,,
c:1124,,,
c:11240,,,
c:11241,,,
c:11242,,,
c:112429,,,
c:11243,,,
c:11244,,,
c:11245,,,
c:112453,,,
c:11246,,,
c:11248,,,
c:112483,,,
c:11249,,,
c:11251,,,
c:11254,,,
c:11255,,,
c:11256,,,
c:11258,,,
c:112581,1.0,angel,0.0
c:11259,,,
c:1126,,,
c:112603,,,
c:112605,1.0,venture,1.0
c:11262,,,
c:112625,,,
c:11264,,,
c:112649,,,
c:112659,,,
c:11267,,,
c:112676,,,
c:11268,,,
c:11269,,,
c:1127,,,
c:11271,2.0,venture,0.0
c:11272,1.0,,
c:11273,,,
c:112736,,,
c:11274,,,
c:11275,4.0,venture,6.0
c:11277,,,
c:11278,,,
c:11279,3.0,series-b,8.0
c:112799,,,
c:11281,,,
c:11282,,,
c:112827,,,
c:11283,,,
c:11284,,,
c:11288,,,
c:112887,,,
c:11289,,,
c:1129,1.0,angel,0.0
c:11290,,,
c:112907,,,
c:11291,,,
c:11292,,,
c:112934,1.0,venture,2.0
c:11294,,,
c:11295,,,
c:11296,1.0,series-a,0.0
c:11297,1.0,angel,0.0
c:11298,,,
c:11299,,,
c:113,7.0,private-equity,5.0
c:11302,3.0,private-equity,1.0
c:11303,2.0,angel,0.0
c:11304,,,
c:11305,,,
c:11306,,,
c:11307,1.0,series-a,6.0
c:11308,,,
c:11309,,,
c:11310,,,
c:11311,,,
c:11312,,,
c:11313,,,
c:11315,,,
c:11316,,,
c:11317,,,
c:113174,,,
c:11318,,,
c:11319,,,
c:11320,1.0,,
c:11321,1.0,,
c:11322,,,
c:113222,,,
c:11323,,,
c:113249,,,
c:113253,,,
c:11326,,,
c:11327,,,
c:113273,,,
c:11328,2.0,angel,1.0
c:11332,1.0,venture,0.0
c:11333,,,
c:11334,,,
c:11335,,,
c:11336,,,
c:11337,,,
c:113370,,,
c:11338,,,
c:11339,,,
c:113396,4.0,series-a,3.0
c:11340,,,
c:11341,,,
c:11342,,,
c:11343,,,
c:11344,,,
c:113448,,,
c:113449,,,
c:11346,,,
c:11347,,,
c:11348,,,
c:11349,,,
c:1135,,,
c:11350,,,
c:11352,,,
c:11353,,,
c:11355,,,
c:11356,2.0,angel,1.0
c:11358,,,
c:11362,2.0,venture,2.0
c:11363,4.0,venture,15.0
c:11364,,,
c:11365,,,
c:113656,,,
c:113663,4.0,other,2.0
c:11367,,,
c:113671,,,
c:11368,1.0,angel,1.0
c:1137,,,
c:11370,,,
c:11372,,,
c:11373,,,
c:11374,,,
c:11376,,,
c:11378,3.0,venture,7.0
c:11379,,,
c:1138,1.0,angel,0.0
c:11380,,,
c:11381,,,
c:11382,,,
c:113820,1.0,angel,0.0
c:11383,1.0,angel,0.0
c:11384,,,
c:11385,,,
c:11386,,,
c:113860,,,
c:11387,,,
c:11388,,,
c:11389,,,
c:11390,,,
c:11391,10.0,venture,23.0
c:11392,,,
c:11393,,,
c:11394,1.0,angel,1.0
c:11395,,,
c:11396,,,
c:11397,2.0,series-b,9.0
c:11398,,,
c:11399,,,
c:114,,,
c:1140,1.0,angel,0.0
c:11400,,,
c:114000,,,
c:114001,,,
c:11401,2.0,series-a,24.0
c:11402,,,
c:11403,,,
c:11404,,,
c:11409,3.0,other,5.0
c:11410,2.0,other,1.0
c:11411,,,
c:114112,,,
c:114113,1.0,venture,1.0
c:114116,,,
c:11412,,,
c:11414,1.0,,
c:11415,1.0,series-b,3.0
c:11416,1.0,angel,0.0
c:11417,,,
c:11418,5.0,series-a,13.0
c:11419,,,
c:114190,,,
c:1142,,,
c:11420,,,
c:11421,,,
c:11422,2.0,venture,0.0
c:11423,3.0,other,3.0
c:11424,1.0,angel,1.0
c:11426,,,
c:11427,,,
c:11429,2.0,series-a,19.0
c:1143,1.0,angel,0.0
c:11432,,,
c:11435,,,
c:11436,,,
c:114364,,,
c:11437,1.0,series-a,1.0
c:11438,1.0,series-a,1.0
c:11439,1.0,series-a,1.0
c:11440,,,
c:11443,,,
c:11447,,,
c:114478,,,
c:11449,,,
c:1145,1.0,angel,1.0
c:11450,,,
c:11451,1.0,,
c:114519,,,
c:11452,,,
c:11453,,,
c:11454,,,
c:11455,,,
c:114552,,,
c:11456,,,
c:11458,,,
c:11459,,,
c:11460,,,
c:11461,,,
c:114617,,,
c:11462,,,
c:114628,2.0,other,0.0
c:11463,,,
c:11464,,,
c:11465,,,
c:11466,,,
c:11467,,,
c:11468,,,
c:114682,,,
c:11469,,,
c:11470,,,
c:11471,,,
c:114719,,,
c:11472,,,
c:114722,,,
c:11473,,,
c:114749,,,
c:11475,,,
c:11476,,,
c:11477,,,
c:11478,,,
c:114782,2.0,series-b,8.0
c:114785,1.0,angel,1.0
c:11479,,,
c:1148,1.0,series-a,2.0
c:11480,,,
c:11481,,,
c:11482,,,
c:11483,,,
c:11484,,,
c:114848,2.0,venture,1.0
c:11485,,,
c:11486,,,
c:114866,,,
c:11487,1.0,angel,1.0
c:11488,,,
c:11489,,,
c:11490,,,
c:11491,3.0,other,3.0
c:114919,1.0,angel,0.0
c:114929,1.0,,
c:11493,,,
c:114930,1.0,angel,2.0
c:114957,,,
c:11496,1.0,,
c:11498,1.0,angel,3.0
c:11499,,,
c:115,,,
c:11500,,,
c:11501,3.0,series-b,4.0
c:115013,2.0,angel,3.0
c:11502,,,
c:115021,,,
c:11506,2.0,venture,10.0
c:11507,2.0,series-b,2.0
c:115070,,,
c:11508,,,
c:1151,2.0,series-a,4.0
c:11510,,,
c:11511,,,
c:11512,,,
c:115122,,,
c:11513,,,
c:11514,3.0,series-a,11.0
c:11516,,,
c:115174,,,
c:11518,,,
c:115191,,,
c:115192,,,
c:115193,,,
c:115194,,,
c:115199,,,
c:11520,,,
c:115200,,,
c:11521,2.0,venture,0.0
c:11522,,,
c:11524,,,
c:11525,,,
c:11526,,,
c:11528,,,
c:115290,,,
c:11530,,,
c:11531,3.0,series-c+,8.0
c:11532,,,
c:115340,,,
c:11535,,,
c:11536,1.0,angel,1.0
c:11537,,,
c:11538,4.0,venture,6.0
c:115386,,,
c:115387,,,
c:11539,4.0,angel,2.0
c:11540,,,
c:115404,,,
c:11541,,,
c:11542,2.0,series-a,0.0
c:11543,,,
c:11544,,,
c:11545,,,
c:11549,,,
c:1155,1.0,angel,0.0
c:11550,,,
c:11552,2.0,series-a,7.0
c:115566,,,
c:11557,,,
c:11558,,,
c:11559,,,
c:11560,,,
c:11561,,,
c:115615,,,
c:11562,,,
c:115622,1.0,angel,1.0
c:11563,4.0,venture,10.0
c:115639,,,
c:11564,,,
c:115640,,,
c:115641,,,
c:115642,,,
c:115645,1.0,venture,1.0
c:11566,,,
c:11568,,,
c:11569,,,
c:115692,,,
c:11570,1.0,series-c+,1.0
c:11571,6.0,series-a,18.0
c:11572,1.0,series-c+,5.0
c:11573,,,
c:11574,4.0,venture,10.0
c:11575,,,
c:11576,,,
c:11577,,,
c:11578,1.0,venture,1.0
c:115780,,,
c:11579,4.0,series-c+,7.0
c:11580,,,
c:11582,,,
c:115820,,,
c:115826,,,
c:11583,1.0,series-a,2.0
c:11584,,,
c:11585,,,
c:11590,,,
c:11594,,,
c:11595,,,
c:11596,,,
c:11597,,,
c:11598,,,
c:116,1.0,angel,0.0
c:11600,2.0,series-b,5.0
c:11601,,,
c:116011,,,
c:11602,3.0,,
c:116021,,,
c:116029,,,
c:11603,,,
c:11604,,,
c:11605,,,
c:116050,,,
c:11606,,,
c:11607,,,
c:11608,,,
c:11609,,,
c:116092,,,
c:116096,,,
c:11610,,,
c:11611,,,
c:11612,,,
c:11613,1.0,angel,0.0
c:11615,,,
c:116155,,,
c:116167,,,
c:11617,,,
c:116170,,,
c:116171,,,
c:116174,2.0,series-b,3.0
c:11618,,,
c:116189,,,
c:116190,,,
c:11620,,,
c:116204,,,
c:116209,,,
c:116213,,,
c:11622,,,
c:116225,2.0,series-a,8.0
c:116229,,,
c:11623,1.0,venture,0.0
c:11624,,,
c:116240,,,
c:11625,,,
c:116258,,,
c:11626,,,
c:116274,,,
c:116276,,,
c:116279,,,
c:11628,,,
c:116280,2.0,venture,0.0
c:11629,,,
c:1163,3.0,series-c+,22.0
c:11630,,,
c:11631,,,
c:11633,,,
c:11634,,,
c:116347,,,
c:11635,,,
c:116352,,,
c:116358,,,
c:11637,,,
c:11638,,,
c:116383,,,
c:11639,,,
c:1164,2.0,venture,2.0
c:11640,,,
c:116403,,,
c:11641,,,
c:116417,,,
c:11642,3.0,series-c+,14.0
c:116428,1.0,angel,0.0
c:11643,,,
c:116434,,,
c:116435,,,
c:11644,2.0,series-c+,7.0
c:116449,2.0,series-a,5.0
c:11645,,,
c:116456,,,
c:11646,,,
c:11648,1.0,angel,1.0
c:11649,,,
c:116491,,,
c:1165,3.0,venture,5.0
c:11650,,,
c:116507,,,
c:116508,,,
c:116509,,,
c:116510,,,
c:116511,,,
c:116548,,,
c:116552,,,
c:116558,,,
c:116560,,,
c:116613,,,
c:116621,,,
c:11663,,,
c:116637,1.0,venture,1.0
c:11664,,,
c:116646,,,
c:1167,,,
c:116706,,,
c:11671,,,
c:11672,,,
c:11673,,,
c:11674,,,
c:116746,,,
c:11675,,,
c:116756,1.0,venture,0.0
c:11676,,,
c:11677,,,
c:11678,,,
c:116786,,,
c:11679,,,
c:116792,,,
c:116796,1.0,angel,0.0
c:11680,,,
c:11681,,,
c:11682,,,
c:11683,,,
c:116830,,,
c:11684,2.0,venture,8.0
c:11685,1.0,angel,1.0
c:11686,1.0,venture,1.0
c:116879,,,
c:11690,,,
c:11691,,,
c:11692,,,
c:11693,,,
c:11694,,,
c:116964,,,
c:11697,,,
c:11698,,,
c:11699,,,
c:1170,1.0,series-a,1.0
c:11700,4.0,series-c+,6.0
c:11701,,,
c:11702,,,
c:117020,,,
c:117022,2.0,series-a,12.0
c:117027,,,
c:11703,,,
c:117038,,,
c:11704,,,
c:11705,,,
c:11706,,,
c:11707,,,
c:117070,,,
c:11708,,,
c:11709,,,
c:1171,,,
c:11710,,,
c:117101,1.0,angel,5.0
c:11711,,,
c:11712,,,
c:11713,,,
c:11714,,,
c:11715,,,
c:11716,,,
c:11717,,,
c:11718,,,
c:11719,,,
c:1172,1.0,series-a,1.0
c:11720,,,
c:117203,,,
c:11721,,,
c:117214,,,
c:117217,1.0,angel,1.0
c:11722,1.0,venture,1.0
c:11723,,,
c:11724,,,
c:11725,,,
c:11726,,,
c:117269,,,
c:11727,,,
c:117275,,,
c:11728,,,
c:117288,,,
c:11729,,,
c:11730,,,
c:11731,1.0,,
c:11733,,,
c:11734,,,
c:11735,,,
c:117354,6.0,other,0.0
c:117358,,,
c:117359,1.0,series-a,1.0
c:11736,,,
c:11737,,,
c:11738,,,
c:117380,1.0,,
c:117389,1.0,venture,0.0
c:1174,,,
c:11741,1.0,venture,0.0
c:117415,,,
c:11746,,,
c:11747,,,
c:11748,,,
c:11749,,,
c:117503,2.0,venture,0.0
c:11751,,,
c:11752,,,
c:117529,,,
c:11753,1.0,,
c:117533,,,
c:11755,3.0,venture,4.0
c:11756,,,
c:117567,,,
c:11757,,,
c:11758,,,
c:11759,,,
c:11760,,,
c:11761,,,
c:117614,2.0,series-a,2.0
c:11762,,,
c:11764,,,
c:11766,1.0,angel,0.0
c:11767,,,
c:1177,4.0,series-c+,7.0
c:11770,,,
c:11772,,,
c:11776,2.0,series-a,0.0
c:11777,,,
c:11779,,,
c:117790,,,
c:11780,,,
c:11781,,,
c:117815,,,
c:11782,,,
c:117823,1.0,angel,0.0
c:11783,,,
c:11784,,,
c:11785,,,
c:117853,,,
c:11786,,,
c:117865,1.0,angel,2.0
c:11787,,,
c:11788,,,
c:11789,,,
c:117898,,,
c:1179,2.0,series-b,4.0
c:11790,,,
c:117902,3.0,venture,3.0
c:11791,,,
c:117918,,,
c:11792,,,
c:11793,,,
c:11794,,,
c:117948,1.0,series-a,2.0
c:11795,,,
c:11797,,,
c:117970,,,
c:11798,,,
c:117991,,,
c:118,10.0,series-c+,10.0
c:1180,,,
c:11800,,,
c:11801,,,
c:11802,,,
c:11803,1.0,angel,1.0
c:11804,,,
c:11805,,,
c:11806,1.0,angel,0.0
c:11807,,,
c:1181,,,
c:11812,,,
c:11813,,,
c:11814,2.0,series-b,4.0
c:11815,1.0,angel,1.0
c:11817,4.0,series-c+,12.0
c:118171,,,
c:11818,,,
c:11819,3.0,series-c+,16.0
c:11820,1.0,series-a,2.0
c:11821,1.0,series-b,3.0
c:11823,,,
c:11824,,,
c:118242,,,
c:118243,,,
c:11825,,,
c:11826,,,
c:11827,,,
c:118277,,,
c:11828,,,
c:118286,2.0,other,6.0
c:118287,,,
c:11829,,,
c:118295,,,
c:118299,,,
c:118301,,,
c:118303,,,
c:118306,,,
c:118307,,,
c:118308,4.0,series-c+,10.0
c:11831,,,
c:11832,,,
c:11833,,,
c:11834,,,
c:11835,1.0,angel,0.0
c:118353,,,
c:11836,,,
c:11837,2.0,series-b,4.0
c:118372,,,
c:118374,,,
c:11838,,,
c:11839,,,
c:1184,3.0,series-c+,8.0
c:11840,,,
c:11841,,,
c:118418,2.0,angel,0.0
c:11842,,,
c:11843,3.0,series-c+,8.0
c:118452,,,
c:118454,,,
c:11846,,,
c:11847,,,
c:11848,,,
c:118481,,,
c:118482,,,
c:118486,,,
c:118487,,,
c:11849,,,
c:118495,,,
c:11850,,,
c:118505,,,
c:11851,,,
c:11852,8.0,venture,9.0
c:11853,,,
c:11854,,,
c:11855,,,
c:11856,,,
c:11857,,,
c:118573,1.0,angel,0.0
c:11858,,,
c:118586,,,
c:118587,,,
c:11859,,,
c:118591,1.0,private-equity,0.0
c:1186,1.0,series-a,2.0
c:11860,1.0,venture,1.0
c:118605,1.0,angel,1.0
c:11861,,,
c:11862,,,
c:11863,2.0,,
c:11865,,,
c:11867,,,
c:11868,1.0,series-a,1.0
c:11869,,,
c:1187,2.0,series-b,3.0
c:11870,,,
c:11871,,,
c:118715,1.0,angel,1.0
c:118723,,,
c:11873,,,
c:118738,,,
c:11874,,,
c:11875,9.0,,
c:118756,,,
c:11876,,,
c:11877,,,
c:11878,,,
c:11879,,,
c:1188,2.0,series-a,3.0
c:11880,,,
c:118805,,,
c:118809,,,
c:11881,2.0,series-a,2.0
c:118812,,,
c:118813,,,
c:118815,,,
c:11882,,,
c:11883,,,
c:11884,,,
c:11885,,,
c:11886,1.0,series-a,0.0
c:11887,,,
c:11888,2.0,series-b,7.0
c:11889,4.0,series-b,2.0
c:1189,2.0,series-b,3.0
c:11890,1.0,other,0.0
c:11891,,,
c:118915,,,
c:118924,,,
c:118929,,,
c:11894,1.0,series-c+,0.0
c:118948,,,
c:11895,,,
c:11896,,,
c:11897,,,
c:11898,,,
c:11899,2.0,series-b,3.0
c:119,,,
c:1190,3.0,venture,8.0
c:11900,,,
c:11901,1.0,series-b,2.0
c:11902,,,
c:11903,,,
c:11904,,,
c:11905,,,
c:11906,2.0,series-b,8.0
c:11907,,,
c:11909,,,
c:1191,3.0,series-b,4.0
c:11910,,,
c:11912,,,
c:11913,,,
c:11914,,,
c:11915,,,
c:11916,1.0,venture,1.0
c:11917,,,
c:11918,,,
c:11919,,,
